 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
39,12,10,305.703,216.720,0,1.815,1.311,2.172,3.990,7.971,0.142
40,13,8,212.757,131.605,0,1.578,1.358,2.330,4.441,9.231,0.327
41,13,9,211.710,130.816,0,1.604,1.384,2.379,4.479,9.057,0.177
42,14,8,235.131,270.238,0,1.582,1.397,2.508,5.062,11.215,0.305
43,14,9,235.448,270.164,0,1.806,1.474,2.724,5.583,12.406,0.177
44,14,10,235.511,270.675,0,2.197,1.364,2.354,4.508,9.394,0.125
45,14,11,235.592,270.482,0,2.181,1.251,1.995,3.511,6.707,0.111
46,14,12,235.538,270.878,0,1.807,1.424,2.552,5.059,10.827,0.149
47,14,13,234.827,272.362,0,2.046,1.436,2.557,5.024,10.669,0.142
48,14,14,234.686,272.374,0,1.448,1.344,2.323,4.509,9.610,0.161
49,14,15,234.814,272.959,0,1.699,1.372,2.384,4.585,9.545,0.302
50,15,9,283.330,121.971,0,2.350,1.447,2.630,5.306,11.598,0.167
51,15,10,282.930,121.092,0,2.066,1.532,2.908,6.130,13.988,0.125
52,15,11,283.365,121.655,0,2.106,1.401,2.416,4.565,9.252,0.221
53,16,9,265.388,241.154,0,1.858,1.406,2.491,4.918,10.590,0.276
54,16,10,264.703,240.617,0,1.756,1.446,2.622,5.279,11.531,0.239
55,16,11,264.735,241.018,0,2.109,1.390,2.433,4.712,9.876,0.221
56,17,10,227.517,135.020,0,1.669,1.351,2.307,4.365,8.963,0.149
57,17,11,227.230,134.864,0,1.403,1.312,2.268,4.433,9.582,0.172
58,18,10,233.259,284.688,0,1.475,1.393,2.458,4.798,10.134,0.133
59,18,11,234.101,284.305,0,1.766,1.457,2.655,5.361,11.705,0.194
60,19,11,185.994,150.201,0,1.705,1.423,2.567,5.165,11.320,0.253
61,19,12,185.963,149.967,0,1.682,1.506,2.853,5.994,13.619,0.144
62,19,13,185.808,149.655,0,1.376,1.307,2.198,4.184,8.859,0.126
63,20,11,296.186,227.123,0,1.599,1.335,2.217,4.041,7.943,0.134
64,20,12,295.242,227.526,0,1.452,1.308,2.159,3.963,7.964,0.161
65,21,11,299.641,279.404,0,1.372,1.294,2.140,3.941,7.949,0.164
66,21,12,299.716,279.250,0,1.534,1.372,2.380,4.615,9.794,0.274
67,21,13,299.678,278.698,0,1.442,1.234,1.981,3.543,6.930,0.120
68,22,12,200.627,234.458,0,2.104,1.477,2.674,5.307,11.304,0.144
69,22,13,202.231,234.916,0,1.727,1.387,2.452,4.852,10.500,0.187
70,23,13,203.478,122.478,0,1.864,1.396,2.493,4.966,10.791,0.176
71,23,14,204.366,123.502,0,2.344,1.481,2.737,5.600,12.371,0.086
72,23,15,204.417,122.649,0,2.198,1.490,2.790,5.824,13.212,0.167
73,23,16,203.010,122.628,0,2.284,1.442,2.614,5.236,11.323,0.167
74,24,13,283.329,122.106,0,2.497,1.391,2.409,4.597,9.471,0.111
75,24,14,283.625,122.844,0,1.539,1.375,2.367,4.496,9.230,0.250
76,25,13,265.601,241.278,0,2.076,1.367,2.355,4.519,9.471,0.130
77,25,14,265.087,240.739,0,2.130,1.439,2.589,5.155,11.118,0.086
78,25,15,265.327,241.390,0,1.777,1.492,2.748,5.553,12.033,0.299
79,25,16,266.094,241.108,0,1.890,1.483,2.756,5.686,12.707,0.167
80,25,17,266.099,241.712,0,2.107,1.530,2.896,6.047,13.605,0.113
81,26,13,233.764,283.448,0,1.604,1.431,2.590,5.247,11.623,0.141
82,26,14,233.684,283.971,0,1.739,1.422,2.496,4.809,9.955,0.194
83,27,15,305.979,216.421,0,1.750,1.453,2.685,5.528,12.360,0.303
84,27,16,305.237,216.365,0,2.026,1.301,2.149,3.932,7.817,0.167
85,28,16,273.527,227.229,0,1.602,1.412,2.509,4.954,10.630,0.238
86,28,17,273.572,227.436,0,1.715,1.432,2.570,5.124,11.112,0.112
87,29,17,227.218,135.878,0,1.620,1.277,2.039,3.571,6.738,0.144
88,29,18,227.164,135.871,0,1.708,1.499,2.855,6.074,14.040,0.259
89,29,19,226.738,135.202,0,1.482,1.328,2.216,4.113,8.348,0.250
90,29,20,226.697,135.474,0,1.627,1.344,2.240,4.118,8.204,0.240
91,30,17,216.431,157.576,0,1.431,1.263,2.051,3.732,7.495,0.265
92,30,18,216.449,157.162,0,1.259,1.257,2.054,3.788,7.758,0.250
93,31,17,234.530,271.115,0,1.908,1.312,2.141,3.847,7.473,0.088
94,31,18,233.775,272.058,0,1.819,1.414,2.521,4.994,10.731,0.267
95,32,19,221.165,190.414,0,1.850,1.466,2.722,5.629,12.657,0.278
96,32,20,219.888,190.792,0,1.430,1.391,2.466,4.834,10.239,0.225
97,32,21,219.617,190.196,0,2.100,1.402,2.463,4.776,10.010,0.237
98,32,22,219.523,190.956,0,2.336,1.562,3.033,6.530,15.188,0.100
99,32,23,219.896,190.788,0,2.670,1.400,2.471,4.848,10.350,0.197
100,32,24,219.852,191.164,0,2.089,1.452,2.640,5.337,11.717,0.150
101,32,25,219.717,191.194,0,2.385,1.312,2.189,4.060,8.220,0.111
102,32,26,219.421,191.079,0,1.728,1.435,2.670,5.600,12.859,0.221
103,33,20,212.790,130.541,0,1.783,1.328,2.287,4.421,9.384,0.241
104,33,21,212.696,131.457,0,1.721,1.332,2.274,4.348,9.130,0.219
105,34,20,187.369,150.445,0,2.324,1.389,2.404,4.594,9.492,0.167
106,34,21,188.187,150.869,0,1.791,1.508,2.830,5.837,12.932,0.197
107,35,21,166.320,170.976,0,1.715,1.484,2.757,5.661,12.545,0.197
108,35,22,166.276,171.128,0,1.430,1.273,2.079,3.789,7.588,0.119
109,36,21,306.547,216.826,0,1.478,1.237,1.963,3.440,6.560,0.125
110,36,22,306.161,217.332,0,1.539,1.385,2.436,4.778,10.213,0.150
111,36,23,306.079,216.505,0,1.608,1.331,2.232,4.120,8.204,0.285
112,36,24,305.700,216.685,0,1.600,1.322,2.208,4.101,8.314,0.208
113,36,25,305.785,217.147,0,1.340,1.247,1.980,3.448,6.470,0.122
114,36,26,306.082,216.931,0,1.714,1.398,2.505,5.002,10.857,0.242
115,37,21,265.672,240.856,0,2.138,1.435,2.577,5.108,10.931,0.208
116,37,22,265.669,241.285,0,1.813,1.386,2.414,4.656,9.745,0.268
117,37,23,265.775,241.309,0,1.968,1.399,2.470,4.846,10.340,0.143
118,37,24,266.568,240.759,0,2.012,1.496,2.802,5.813,13.044,0.150
119,38,21,234.279,271.257,0,1.722,1.321,2.199,4.037,8.021,0.219
120,38,22,234.217,270.475,0,1.537,1.321,2.231,4.211,8.722,0.165
121,38,23,234.450,270.533,0,2.606,1.441,2.595,5.166,11.121,0.197
122,38,24,234.451,270.644,0,1.742,1.243,1.959,3.389,6.328,0.127
123,38,25,233.997,271.139,0,1.840,1.500,2.803,5.807,13.007,0.124
124,38,26,234.457,270.550,0,1.510,1.385,2.445,4.832,10.445,0.155
125,39,22,216.857,157.867,0,2.139,1.390,2.465,4.913,10.759,0.102
126,39,23,217.215,157.526,0,1.715,1.322,2.230,4.204,8.684,0.231
127,40,22,210.179,191.274,0,1.775,1.413,2.477,4.791,10.008,0.283
128,40,23,209.799,190.852,0,1.314,1.332,2.290,4.390,9.193,0.175
129,41,24,212.517,131.069,0,1.704,1.394,2.439,4.726,9.926,0.131
130,41,25,209.957,129.809,0,1.464,1.312,2.209,4.153,8.549,0.120
131,41,26,209.586,129.558,0,1.708,1.383,2.388,4.547,9.355,0.238
132,42,24,273.976,226.447,0,1.468,1.321,2.223,4.157,8.467,0.284
133,42,25,274.249,226.348,0,1.564,1.223,1.910,3.298,6.215,0.121
134,42,26,273.759,226.222,0,1.735,1.336,2.226,4.092,8.159,0.162
135,43,25,282.229,121.626,0,2.248,1.420,2.497,4.838,10.113,0.111
136,43,26,282.062,121.482,0,2.301,1.450,2.610,5.185,11.117,0.125
137,43,27,281.926,120.336,0,1.867,1.358,2.322,4.382,8.939,0.222
138,43,28,281.713,120.487,0,1.920,1.371,2.334,4.376,8.864,0.175
139,44,27,225.643,133.762,0,1.659,1.397,2.460,4.850,10.489,0.249
140,44,28,225.577,132.396,0,2.210,1.405,2.491,4.914,10.559,0.137
141,44,29,225.289,133.275,0,1.967,1.357,2.345,4.531,9.596,0.135
142,44,30,224.911,133.139,0,2.072,1.404,2.468,4.800,10.105,0.105
143,44,31,224.992,133.245,0,2.600,1.312,2.179,3.998,7.952,0.111
144,44,32,225.161,132.554,0,2.351,1.312,2.159,3.910,7.638,0.174
145,44,33,224.803,133.248,0,1.966,1.372,2.425,4.824,10.561,0.158
146,45,27,186.568,149.559,0,1.840,1.344,2.325,4.539,9.803,0.242
147,45,28,187.027,149.944,0,1.661,1.382,2.424,4.711,9.908,0.293
148,46,27,215.613,157.286,0,1.668,1.255,1.984,3.443,6.445,0.084
149,46,28,216.053,157.559,0,1.759,1.323,2.230,4.187,8.595,0.220
150,47,27,143.931,161.315,0,2.076,1.430,2.572,5.133,11.098,0.100
151,47,28,143.116,161.330,0,1.689,1.450,2.693,5.638,12.950,0.114
152,48,27,235.159,285.804,0,2.095,1.380,2.389,4.575,9.487,0.106
153,48,28,234.389,286.695,0,2.079,1.429,2.545,4.987,10.516,0.140
154,48,29,234.067,285.629,0,1.830,1.409,2.494,4.886,10.355,0.158
155,48,30,234.325,286.833,0,2.004,1.343,2.268,4.226,8.523,0.197
156,48,31,234.720,286.177,0,1.830,1.343,2.285,4.349,9.085,0.136
157,48,32,234.753,286.734,0,2.089,1.473,2.725,5.605,12.516,0.143
158,48,33,235.144,286.946,0,1.614,1.377,2.390,4.587,9.519,0.189
159,49,28,305.676,216.492,0,1.723,1.362,2.389,4.699,10.127,0.349
160,49,29,306.024,216.538,0,1.889,1.238,1.945,3.348,6.202,0.111
161,49,30,305.825,216.800,0,2.523,1.292,2.102,3.751,7.202,0.071
162,49,31,305.813,216.582,0,1.856,1.386,2.462,4.905,10.725,0.176
163,49,32,305.737,216.494,0,1.419,1.307,2.189,4.067,8.214,0.157
164,49,33,305.623,216.465,0,1.939,1.354,2.293,4.266,8.550,0.218
165,50,28,264.621,241.250,0,1.773,1.349,2.322,4.471,9.446,0.324
166,50,29,265.822,241.330,0,1.746,1.371,2.353,4.475,9.259,0.158
167,50,30,265.708,241.214,0,1.758,1.377,2.366,4.477,9.135,0.173
168,50,31,265.315,241.233,0,1.677,1.479,2.789,5.904,13.630,0.134
169,50,32,265.121,241.721,0,2.189,1.331,2.224,4.089,8.117,0.175
170,51,29,317.836,200.669,0,1.340,1.306,2.203,4.142,8.506,0.311
171,51,30,312.223,200.031,0,1.788,1.427,2.598,5.275,11.654,0.107
172,52,29,234.451,270.983,0,1.337,1.318,2.240,4.248,8.800,0.308
173,52,30,235.222,271.190,0,1.358,1.342,2.320,4.478,9.445,0.111
174,53,29,302.350,279.900,0,1.561,1.319,2.219,4.183,8.680,0.172
175,53,30,301.826,279.637,0,1.854,1.316,2.243,4.299,9.073,0.211
176,53,31,301.204,279.372,0,2.003,1.268,2.025,3.549,6.706,0.112
177,54,30,275.261,225.896,0,1.893,1.380,2.406,4.663,9.842,0.189
178,54,31,274.817,225.955,0,1.785,1.437,2.591,5.170,11.152,0.192
179,54,32,274.691,225.733,0,1.893,1.375,2.342,4.373,8.768,0.144
180,54,33,274.918,225.404,0,1.911,1.335,2.223,4.062,7.989,0.183
181,54,34,274.184,226.175,0,1.509,1.357,2.344,4.495,9.365,0.223
182,54,35,274.478,225.931,0,1.459,1.405,2.522,5.031,10.901,0.227
183,55,32,185.307,148.816,0,1.521,1.235,1.985,3.585,7.190,0.158
184,55,33,185.754,148.216,0,1.578,1.408,2.514,5.022,10.967,0.202
185,55,34,185.406,148.221,0,1.813,1.318,2.193,4.054,8.194,0.102
186,55,35,185.415,147.453,0,1.600,1.332,2.244,4.191,8.513,0.209
187,56,33,167.202,169.812,0,1.376,1.270,2.084,3.808,7.618,0.124
188,56,34,167.015,170.315,0,1.651,1.403,2.504,4.950,10.589,0.250
189,57,33,208.774,191.760,0,1.684,1.419,2.506,4.879,10.240,0.242
190,57,34,208.835,192.192,0,1.617,1.416,2.546,5.092,11.068,0.270
191,57,35,208.608,192.246,0,1.546,1.400,2.529,5.138,11.456,0.267
192,57,36,208.588,191.528,0,2.223,1.416,2.512,4.941,10.564,0.295
193,57,37,209.601,192.170,0,1.777,1.407,2.471,4.820,10.233,0.423
194,58,33,300.567,280.945,0,1.513,1.284,2.121,3.880,7.706,0.126
195,58,34,300.546,280.468,0,1.403,1.349,2.371,4.704,10.301,0.197
196,59,33,369.915,310.264,0,1.792,1.357,2.378,4.679,10.119,0.191
197,59,34,369.617,310.477,0,1.377,1.322,2.244,4.258,8.852,0.229
198,60,34,209.709,128.775,0,1.501,1.221,1.920,3.344,6.352,0.092
199,60,35,209.536,127.880,0,1.837,1.334,2.228,4.072,7.980,0.134
200,61,34,265.087,241.424,0,1.563,1.440,2.605,5.204,11.195,0.206
201,61,35,264.328,241.560,0,2.187,1.484,2.681,5.321,11.362,0.125
202,61,36,264.875,241.412,0,2.036,1.473,2.714,5.551,12.294,0.220
203,61,37,264.774,242.478,0,1.768,1.409,2.459,4.727,9.817,0.429
204,62,35,224.734,133.825,0,1.505,1.303,2.172,4.049,8.298,0.217
205,62,36,224.623,134.511,0,1.821,1.496,2.781,5.723,12.729,0.216
206,62,37,224.536,134.583,0,1.667,1.225,1.913,3.296,6.177,0.265
207,62,38,225.186,133.520,0,1.978,1.418,2.533,5.047,10.965,0.333
208,63,38,300.348,281.909,0,1.576,1.310,2.174,4.000,8.007,0.340
209,63,39,300.354,282.400,0,1.702,1.415,2.502,4.886,10.318,0.254
210,63,40,300.339,282.632,0,2.412,1.319,2.191,4.013,7.965,0.111
211,63,41,300.352,282.533,0,1.826,1.295,2.124,3.899,7.889,0.173
212,63,42,300.598,281.926,0,1.763,1.385,2.433,4.774,10.258,0.156
213,63,43,300.158,283.114,0,2.466,1.387,2.432,4.745,10.084,0.139
214,63,44,300.234,283.084,0,1.778,1.419,2.576,5.218,11.510,0.137
215,63,45,300.414,282.251,0,1.290,1.301,2.189,4.145,8.689,0.149
216,63,46,300.259,282.126,0,1.804,1.322,2.208,4.054,8.022,0.376
217,63,47,300.180,281.544,0,1.826,1.395,2.448,4.796,10.286,0.306
218,64,39,305.831,216.385,0,1.605,1.266,2.049,3.662,7.102,0.104
219,64,40,305.390,216.788,0,1.791,1.425,2.553,5.105,11.149,0.289
220,64,41,305.805,216.826,0,2.031,1.376,2.384,4.588,9.600,0.224
221,65,39,280.484,288.524,0,1.206,1.197,1.906,3.439,6.949,0.100
222,65,40,280.125,289.580,0,1.252,1.207,1.844,3.112,5.737,0.111
223,66,40,210.548,127.287,0,1.566,1.371,2.380,4.623,9.848,0.252
224,66,41,209.920,127.427,0,1.884,1.367,2.378,4.592,9.618,0.246
225,66,42,209.650,127.157,0,1.662,1.286,2.084,3.714,7.141,0.210
226,66,43,209.039,126.907,0,1.712,1.398,2.519,5.114,11.412,0.213
227,66,44,210.993,128.717,0,1.794,1.336,2.264,4.248,8.668,0.160
228,66,45,210.899,129.015,0,1.898,1.414,2.532,5.054,10.978,0.175
229,66,46,210.219,128.190,0,1.739,1.351,2.306,4.355,8.923,0.376
230,67,40,225.172,134.313,0,1.537,1.352,2.325,4.437,9.209,0.236
231,67,41,225.355,133.134,0,2.417,1.359,2.305,4.309,8.701,0.167
232,67,42,225.246,133.659,0,1.727,1.217,1.880,3.180,5.801,0.166
233,67,43,225.466,133.528,0,2.088,1.423,2.510,4.866,10.149,0.125
234,67,44,225.538,132.970,0,1.600,1.406,2.475,4.806,10.064,0.227
235,67,45,224.983,132.881,0,2.210,1.448,2.628,5.277,11.467,0.330
236,67,46,224.938,133.325,0,2.558,1.305,2.135,3.812,7.285,0.250
237,67,47,225.293,133.618,0,2.284,1.384,2.390,4.578,9.542,0.143
238,68,40,265.670,241.368,0,1.916,1.479,2.692,5.418,11.798,0.178
239,68,41,264.599,240.548,0,1.683,1.402,2.460,4.765,9.969,0.272
240,69,42,275.393,226.444,0,1.572,1.347,2.305,4.359,8.919,0.129
241,69,43,275.382,225.928,0,1.584,1.379,2.402,4.660,9.857,0.252
242,69,44,275.043,225.793,0,2.197,1.374,2.405,4.688,9.958,0.101
243,69,45,275.710,226.308,0,2.062,1.448,2.596,5.125,10.896,0.263
244,70,43,305.868,216.424,0,1.772,1.336,2.270,4.290,8.834,0.135
245,70,44,305.897,216.625,0,1.750,1.391,2.448,4.788,10.187,0.231
246,70,45,306.422,216.973,0,2.207,1.449,2.641,5.357,11.814,0.330
247,70,46,305.855,216.664,0,1.439,1.250,2.018,3.632,7.171,0.250
248,71,43,235.659,287.842,0,2.316,1.380,2.359,4.416,8.864,0.141
249,71,44,235.709,287.321,0,2.327,1.427,2.522,4.908,10.288,0.101
250,72,44,212.910,150.107,0,1.204,1.300,2.190,4.066,8.138,0.084
251,72,45,212.089,150.516,0,1.520,1.347,2.294,4.337,8.925,0.233
252,73,47,288.431,136.096,0,1.568,1.334,2.287,4.406,9.350,0.210
253,73,48,288.334,135.497,0,1.464,1.201,1.829,3.045,5.465,0.143
254,73,49,288.270,135.801,0,1.998,1.315,2.178,3.982,7.894,0.135
255,74,47,314.082,202.636,0,1.740,1.395,2.464,4.800,10.078,0.286
256,74,48,313.810,202.405,0,1.720,1.533,2.957,6.310,14.508,0.143
257,75,48,305.684,216.294,0,1.863,1.279,2.067,3.666,6.997,0.179
258,75,49,305.482,216.521,0,1.502,1.345,2.283,4.285,8.712,0.190
259,76,49,210.264,127.784,0,2.166,1.279,2.082,3.761,7.418,0.128
260,76,50,210.037,126.199,0,2.071,1.395,2.462,4.815,10.200,0.172
261,76,51,209.551,126.633,0,1.895,1.386,2.437,4.749,10.033,0.236
262,77,49,252.248,129.428,0,1.821,1.475,2.712,5.531,12.212,0.194
263,77,50,252.252,128.925,0,1.788,1.481,2.751,5.658,12.589,0.168
264,78,49,224.999,133.151,0,1.741,1.448,2.642,5.359,11.795,0.251
265,78,50,225.414,132.831,0,2.418,1.384,2.401,4.616,9.648,0.167
266,78,51,225.133,133.274,0,2.566,1.345,2.299,4.394,9.208,0.143
267,78,52,224.648,132.801,0,2.031,1.340,2.287,4.353,9.057,0.208
268,79,50,211.837,151.210,0,1.176,1.203,1.884,3.281,6.264,0.167
269,79,51,211.629,151.237,0,1.442,1.317,2.245,4.326,9.248,0.146
270,80,50,265.873,241.719,0,2.096,1.481,2.728,5.572,12.334,0.173
271,80,51,264.921,241.156,0,1.784,1.410,2.502,4.932,10.553,0.284
272,80,52,264.307,241.682,0,1.878,1.375,2.354,4.423,8.938,0.185
273,80,53,263.921,241.721,0,2.134,1.478,2.701,5.444,11.814,0.167
274,80,54,264.100,241.285,0,2.107,1.367,2.393,4.698,10.125,0.122
275,80,55,264.302,241.178,0,2.138,1.372,2.358,4.483,9.237,0.269
276,80,56,264.105,240.916,0,2.316,1.490,2.764,5.668,12.538,0.125
277,80,57,263.727,241.182,0,2.009,1.444,2.557,4.978,10.420,0.108
278,80,58,263.476,241.704,0,1.960,1.518,2.844,5.863,12.978,0.116
279,80,59,264.070,241.234,0,2.074,1.517,2.861,5.967,13.414,0.084
280,80,60,265.506,241.343,0,1.665,1.402,2.457,4.756,9.967,0.276
281,81,52,274.409,226.569,0,1.535,1.395,2.444,4.728,9.882,0.191
282,81,53,274.498,226.274,0,1.811,1.402,2.442,4.697,9.778,0.167
283,81,54,274.987,226.090,0,1.757,1.484,2.762,5.672,12.546,0.183
284,81,55,274.708,226.285,0,1.383,1.301,2.182,4.093,8.432,0.248
285,82,53,288.197,135.097,0,2.129,1.328,2.247,4.232,8.706,0.167
286,82,54,287.531,135.034,0,1.711,1.415,2.520,4.991,10.747,0.151
287,82,55,287.513,134.589,0,1.562,1.277,2.088,3.778,7.441,0.251
288,82,56,288.081,134.854,0,1.988,1.399,2.481,4.857,10.255,0.156
289,82,57,288.078,135.070,0,1.981,1.467,2.712,5.559,12.321,0.102
290,82,58,287.799,134.913,0,1.582,1.331,2.235,4.150,8.363,0.177
291,82,59,288.380,134.564,0,1.519,1.361,2.355,4.537,9.522,0.130
292,82,60,288.198,134.674,0,1.912,1.345,2.267,4.223,8.533,0.184
293,82,61,287.856,135.070,0,1.756,1.457,2.665,5.409,11.892,0.159
294,82,62,287.900,135.092,0,1.875,1.492,2.789,5.767,12.871,0.128
295,83,53,305.480,216.749,0,1.315,1.213,1.903,3.344,6.507,0.167
296,83,54,305.619,216.272,0,1.449,1.362,2.359,4.536,9.465,0.113
297,84,53,298.956,283.150,0,1.738,1.280,2.092,3.807,7.585,0.168
298,84,54,299.688,283.209,0,1.452,1.252,2.013,3.594,7.009,0.220
299,85,54,209.620,126.399,0,1.993,1.435,2.577,5.130,11.078,0.126
300,85,55,209.482,125.260,0,1.815,1.296,2.132,3.906,7.845,0.174
301,85,56,209.179,124.348,0,1.659,1.363,2.319,4.355,8.847,0.256
302,86,54,225.107,133.559,0,1.954,1.568,3.049,6.596,15.453,0.111
303,86,55,225.287,133.369,0,2.227,1.362,2.314,4.342,8.822,0.268
304,86,56,225.434,133.554,0,2.107,1.338,2.254,4.207,8.529,0.198
305,86,57,225.216,133.524,0,2.226,1.385,2.388,4.544,9.347,0.079
306,87,54,212.476,150.046,0,1.446,1.276,2.034,3.542,6.612,0.220
307,87,55,213.700,150.799,0,1.519,1.333,2.228,4.115,8.235,0.284
308,88,56,479.491,136.236,0,1.857,1.376,2.357,4.436,8.988,0.186
309,88,57,479.246,136.425,0,1.791,1.418,2.526,4.989,10.686,0.140
310,89,56,185.269,145.282,0,2.019,1.313,2.182,4.006,7.978,0.199
311,89,57,185.043,145.582,0,1.435,1.256,2.026,3.614,7.005,0.094
312,89,58,185.205,146.003,0,1.467,1.266,2.101,3.935,8.164,0.214
313,89,59,185.114,145.590,0,1.439,1.290,2.127,3.915,7.912,0.200
314,90,56,233.661,284.476,0,1.633,1.360,2.352,4.552,9.662,0.250
315,90,57,232.997,285.514,0,1.408,1.333,2.259,4.261,8.780,0.192
316,91,57,213.339,151.036,0,1.656,1.386,2.411,4.635,9.624,0.213
317,91,58,213.580,151.185,0,1.641,1.248,1.987,3.495,6.694,0.123
318,91,59,213.174,151.627,0,1.355,1.289,2.134,3.970,8.166,0.169
319,91,60,213.499,150.774,0,1.629,1.303,2.184,4.102,8.477,0.248
320,91,61,211.917,151.521,0,1.464,1.217,1.863,3.127,5.676,0.113
321,91,62,211.655,152.032,0,1.526,1.399,2.480,4.917,10.656,0.148
322,92,57,368.681,312.028,0,1.553,1.420,2.529,4.965,10.504,0.148
323,92,58,369.377,311.585,0,1.535,1.431,2.637,5.461,12.380,0.142
324,93,58,219.697,191.185,0,1.815,1.464,2.705,5.570,12.475,0.227
325,93,59,219.399,190.684,0,1.933,1.429,2.571,5.149,11.226,0.129
326,93,60,219.726,191.254,0,1.835,1.387,2.419,4.669,9.772,0.343
327,93,61,219.649,192.317,0,1.467,1.325,2.252,4.277,8.906,0.117
328,94,58,275.235,225.989,0,1.862,1.439,2.578,5.107,10.938,0.192
329,94,59,274.840,226.348,0,1.534,1.326,2.225,4.141,8.388,0.173
330,95,58,299.550,283.622,0,1.658,1.426,2.538,5.019,10.791,0.187
331,95,59,299.941,283.768,0,1.976,1.399,2.465,4.818,10.230,0.144
332,95,60,299.617,283.593,0,1.234,1.277,2.111,3.887,7.845,0.125
333,95,61,299.454,283.548,0,2.006,1.379,2.393,4.617,9.711,0.119
334,96,61,224.972,134.619,0,1.782,1.391,2.458,4.798,10.126,0.139
335,96,62,224.990,134.501,0,1.519,1.323,2.230,4.158,8.402,0.230
336,96,63,224.816,134.674,0,2.023,1.322,2.223,4.162,8.511,0.203
337,97,62,275.227,226.100,0,1.585,1.326,2.253,4.254,8.750,0.238
338,97,63,275.259,225.731,0,1.998,1.417,2.515,4.950,10.556,0.204
339,97,64,275.436,225.510,0,1.942,1.379,2.371,4.472,9.070,0.125
340,97,65,275.231,225.751,0,1.913,1.440,2.541,4.910,10.178,0.118
341,97,66,275.294,225.829,0,2.106,1.370,2.356,4.480,9.228,0.197
342,97,67,274.829,225.982,0,1.838,1.411,2.527,5.001,10.689,0.383
343,97,68,275.441,225.378,0,1.974,1.365,2.329,4.386,8.946,0.224
344,97,69,275.303,224.637,0,2.224,1.418,2.517,4.928,10.416,0.092
345,97,70,275.209,224.783,0,1.774,1.419,2.499,4.841,10.092,0.218
346,98,62,264.427,240.881,0,2.049,1.394,2.435,4.695,9.776,0.187
347,98,63,265.022,240.716,0,2.089,1.516,2.833,5.824,12.852,0.202
348,98,64,264.098,242.256,0,2.250,1.623,3.265,7.240,17.229,0.125
