 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
57,1,56,280.689,45.430,0,2.139,1.330,2.225,4.117,8.268,0.051
58,1,57,280.428,45.587,0,2.876,1.362,2.288,4.199,8.252,0.016
59,1,58,280.183,45.704,0,2.171,1.404,2.473,4.818,10.164,0.027
60,1,59,280.375,45.589,0,1.487,1.362,2.319,4.361,8.877,0.063
61,1,60,279.679,46.250,0,1.595,1.510,2.832,5.840,12.931,0.033
62,1,61,279.457,46.452,0,1.836,1.415,2.515,4.941,10.508,0.040
63,1,62,279.203,46.292,0,1.472,1.342,2.287,4.336,8.966,0.083
64,1,63,278.989,46.238,0,2.305,1.352,2.297,4.314,8.777,0.026
65,1,64,279.452,45.874,0,2.579,1.388,2.425,4.701,9.905,0.032
66,1,65,278.784,46.334,0,2.018,1.285,2.095,3.774,7.380,0.024
67,1,66,278.852,46.016,0,2.145,1.424,2.552,5.055,10.824,0.027
68,1,67,278.869,46.270,0,1.553,1.433,2.608,5.304,11.754,0.044
69,1,68,279.271,46.044,0,1.914,1.439,2.586,5.130,10.987,0.017
70,1,69,280.001,45.547,0,2.402,1.392,2.436,4.719,9.900,0.023
71,1,70,280.835,45.320,0,2.346,1.358,2.332,4.454,9.279,0.019
72,1,71,280.380,45.769,0,2.286,1.331,2.222,4.070,8.016,0.016
73,1,72,279.422,46.148,0,2.425,1.374,2.404,4.689,9.974,0.037
74,1,73,278.982,46.292,0,2.246,1.379,2.417,4.724,10.073,0.024
75,1,74,279.340,46.196,0,1.881,1.384,2.389,4.535,9.268,0.033
76,1,75,280.490,45.758,0,2.540,1.272,2.039,3.588,6.810,0.024
77,1,76,281.344,45.694,0,2.487,1.341,2.263,4.237,8.648,0.043
78,1,77,281.864,45.888,0,1.933,1.391,2.461,4.882,10.620,0.032
79,1,78,281.841,45.146,0,1.651,1.448,2.650,5.422,12.095,0.058
80,1,79,281.435,45.315,0,2.290,1.369,2.342,4.424,9.054,0.025
81,1,80,281.690,45.518,0,2.036,1.265,2.026,3.553,6.698,0.012
82,1,81,281.922,45.663,0,1.805,1.346,2.271,4.224,8.487,0.051
83,1,82,281.533,45.543,0,2.560,1.330,2.226,4.115,8.250,0.015
84,1,83,281.311,45.162,0,2.021,1.413,2.512,4.949,10.576,0.046
85,1,84,281.507,45.419,0,2.004,1.215,1.873,3.178,5.864,0.013
86,1,85,281.267,45.406,0,1.770,1.393,2.431,4.703,9.880,0.048
87,1,86,280.535,45.515,0,1.786,1.430,2.536,4.972,10.557,0.047
88,1,87,280.247,45.615,0,1.726,1.348,2.291,4.319,8.861,0.047
89,2,0,294.200,101.645,0,1.329,1.380,2.398,4.640,9.800,0.097
90,2,1,293.803,101.599,0,1.390,1.380,2.374,4.523,9.361,0.104
91,2,2,295.108,100.900,0,1.013,1.388,2.435,4.709,9.812,0.067
92,2,3,294.599,100.431,0,1.496,1.408,2.455,4.707,9.724,0.082
93,2,4,294.319,100.430,0,1.116,1.322,2.202,4.036,7.983,0.084
94,2,5,295.688,100.294,0,1.182,1.429,2.552,5.020,10.625,0.076
95,3,0,299.565,110.280,0,1.833,1.468,2.684,5.405,11.722,0.020
96,3,1,298.388,109.841,0,1.778,1.279,2.052,3.615,6.871,0.050
97,3,2,298.560,110.558,0,1.467,1.289,2.102,3.816,7.592,0.041
98,3,3,298.412,110.262,0,2.510,1.294,2.108,3.775,7.300,0.020
99,3,4,298.316,109.861,0,2.108,1.337,2.264,4.253,8.690,0.038
100,3,5,297.697,110.870,0,1.903,1.399,2.484,4.923,10.660,0.054
101,3,6,297.970,109.583,0,2.289,1.317,2.194,4.027,7.986,0.026
102,3,7,298.040,109.987,0,2.348,1.366,2.369,4.555,9.510,0.014
103,3,8,298.040,109.418,0,2.302,1.365,2.337,4.426,9.091,0.020
104,3,9,298.352,108.809,0,1.874,1.267,2.042,3.637,7.047,0.025
105,3,10,298.795,108.575,0,1.701,1.362,2.347,4.509,9.469,0.043
106,3,11,298.858,108.317,0,1.600,1.479,2.775,5.793,13.106,0.037
107,3,12,299.007,108.234,0,1.301,1.328,2.222,4.094,8.145,0.130
108,3,13,299.386,107.878,0,1.707,1.366,2.363,4.567,9.668,0.046
109,3,14,299.827,108.031,0,1.088,1.337,2.310,4.489,9.598,0.099
110,3,15,298.430,108.348,0,1.748,1.416,2.509,4.926,10.489,0.041
111,3,16,298.564,109.432,0,2.235,1.336,2.230,4.097,8.132,0.021
112,3,17,298.413,109.314,0,2.111,1.405,2.463,4.767,9.974,0.022
113,3,18,297.910,109.649,0,2.251,1.325,2.191,3.979,7.784,0.024
114,3,19,298.278,109.552,0,1.558,1.186,1.787,2.951,5.287,0.014
115,3,20,297.625,109.654,0,1.830,1.294,2.111,3.782,7.308,0.051
116,3,21,297.688,109.282,0,1.324,1.315,2.182,4.042,8.232,0.101
117,3,22,298.207,109.086,0,1.650,1.272,2.057,3.699,7.279,0.058
118,3,23,298.194,109.508,0,2.264,1.302,2.114,3.757,7.172,0.013
119,3,24,298.397,108.394,0,1.334,1.248,1.978,3.465,6.614,0.015
120,3,25,298.693,108.759,0,1.784,1.377,2.371,4.502,9.239,0.058
121,3,26,299.335,108.515,0,1.929,1.265,2.028,3.570,6.783,0.015
122,3,27,298.216,109.544,0,1.889,1.349,2.303,4.379,9.107,0.045
123,3,28,298.271,109.194,0,2.011,1.387,2.445,4.802,10.279,0.043
124,3,29,298.695,109.272,0,1.650,1.303,2.123,3.795,7.309,0.043
125,3,30,297.777,108.796,0,1.236,1.405,2.480,4.844,10.237,0.099
126,3,31,298.257,108.679,0,1.324,1.423,2.529,4.963,10.511,0.124
127,3,32,298.288,107.946,0,1.359,1.397,2.426,4.632,9.529,0.115
128,3,33,298.485,109.501,0,1.195,1.322,2.227,4.204,8.740,0.074
129,4,0,264.760,122.546,0,1.215,1.206,1.856,3.134,5.735,0.027
130,4,1,264.899,122.303,0,1.783,1.409,2.516,5.000,10.813,0.031
131,4,2,264.583,122.006,0,2.203,1.335,2.256,4.215,8.538,0.027
132,4,3,265.016,123.055,0,1.493,1.367,2.394,4.697,10.082,0.083
133,4,4,264.753,123.247,0,1.333,1.375,2.393,4.634,9.774,0.090
134,4,5,264.388,122.809,0,1.203,1.216,1.915,3.351,6.415,0.017
135,4,6,264.401,122.519,0,1.693,1.231,1.921,3.282,6.041,0.017
136,4,7,263.829,121.317,0,1.867,1.331,2.211,4.042,7.992,0.057
137,4,8,264.122,121.732,0,1.224,1.299,2.152,3.960,7.947,0.040
138,4,9,263.803,121.225,0,1.277,1.291,2.105,3.797,7.457,0.046
139,4,10,262.982,120.577,0,1.855,1.341,2.300,4.425,9.364,0.047
140,4,11,262.717,120.431,0,2.019,1.399,2.441,4.670,9.581,0.044
141,4,12,261.927,120.194,0,1.675,1.393,2.421,4.633,9.546,0.088
142,4,13,262.100,119.702,0,1.729,1.366,2.348,4.474,9.261,0.044
143,4,14,261.565,119.550,0,1.705,1.318,2.169,3.930,7.701,0.047
144,4,15,261.590,119.709,0,1.688,1.451,2.615,5.212,11.244,0.039
145,4,16,261.739,119.531,0,1.369,1.307,2.157,3.979,8.091,0.033
146,4,17,261.690,119.724,0,1.741,1.454,2.619,5.211,11.208,0.034
147,4,18,261.826,119.168,0,1.673,1.395,2.455,4.799,10.198,0.062
148,4,19,261.646,119.635,0,1.604,1.334,2.261,4.292,8.973,0.034
149,4,20,261.359,119.757,0,1.504,1.392,2.462,4.866,10.503,0.091
150,4,21,260.760,120.592,0,1.261,1.330,2.224,4.091,8.110,0.108
151,4,22,260.468,119.834,0,1.353,1.252,1.989,3.506,6.766,0.042
152,4,23,260.717,120.591,0,1.685,1.388,2.415,4.631,9.575,0.050
153,4,24,261.263,120.524,0,1.698,1.411,2.506,4.953,10.658,0.035
154,4,25,260.785,121.388,0,1.691,1.260,2.029,3.635,7.145,0.034
155,4,26,260.611,121.352,0,0.992,1.236,1.930,3.325,6.235,0.035
156,4,27,259.736,120.270,0,1.321,1.284,2.091,3.746,7.248,0.070
157,4,28,259.673,120.278,0,1.318,1.364,2.349,4.487,9.314,0.099
158,5,0,304.131,123.322,0,2.040,1.349,2.281,4.268,8.659,0.024
159,5,1,303.604,123.130,0,1.967,1.454,2.640,5.302,11.506,0.021
160,5,2,303.780,123.289,0,1.778,1.362,2.345,4.487,9.351,0.040
161,5,3,303.739,123.312,0,1.947,1.394,2.446,4.764,10.076,0.055
162,5,4,304.124,123.869,0,2.083,1.427,2.541,5.011,10.696,0.038
163,5,5,303.770,123.701,0,1.822,1.370,2.338,4.391,8.897,0.048
164,5,6,304.026,123.945,0,1.991,1.452,2.642,5.334,11.671,0.025
165,5,7,303.580,124.164,0,1.753,1.343,2.276,4.266,8.670,0.050
166,5,8,303.732,124.345,0,2.015,1.433,2.576,5.129,11.064,0.031
167,5,9,303.479,124.094,0,2.497,1.532,2.861,5.872,12.942,0.012
168,5,10,303.586,123.902,0,2.192,1.366,2.337,4.401,8.933,0.020
169,5,11,303.476,123.585,0,2.015,1.385,2.392,4.561,9.420,0.050
170,5,12,303.468,124.042,0,1.919,1.384,2.424,4.713,9.956,0.041
171,5,13,303.801,124.281,0,1.939,1.379,2.379,4.513,9.220,0.040
172,5,14,303.656,124.407,0,2.322,1.382,2.410,4.669,9.839,0.032
173,5,15,303.521,124.743,0,2.093,1.303,2.164,3.975,7.935,0.029
174,5,16,302.974,124.985,0,1.784,1.411,2.529,5.067,11.083,0.040
175,5,17,303.233,125.428,0,2.107,1.364,2.336,4.448,9.242,0.022
176,5,18,302.959,125.087,0,2.481,1.486,2.773,5.752,12.933,0.013
177,5,19,303.173,125.514,0,2.144,1.299,2.152,3.946,7.859,0.056
178,5,20,303.521,125.444,0,1.704,1.475,2.732,5.640,12.649,0.033
179,5,21,303.977,125.665,0,2.190,1.338,2.268,4.260,8.700,0.037
180,5,22,304.133,125.675,0,2.282,1.350,2.278,4.238,8.528,0.020
181,5,23,304.214,125.527,0,1.913,1.562,2.956,6.123,13.557,0.019
182,5,24,303.658,125.736,0,2.304,1.321,2.184,3.954,7.682,0.016
183,5,25,304.127,125.420,0,1.743,1.518,2.887,6.095,13.904,0.019
184,5,26,304.280,124.727,0,2.113,1.416,2.541,5.104,11.210,0.027
185,5,27,304.150,124.494,0,2.394,1.396,2.413,4.580,9.357,0.014
186,5,28,304.473,124.638,0,2.270,1.371,2.358,4.493,9.302,0.018
187,5,29,304.563,124.736,0,2.572,1.351,2.282,4.243,8.513,0.013
188,5,30,304.134,125.201,0,2.635,1.326,2.209,4.065,8.101,0.012
189,5,31,304.141,125.006,0,1.977,1.447,2.661,5.460,12.184,0.015
190,5,32,304.579,124.850,0,1.913,1.355,2.304,4.336,8.863,0.037
191,5,33,304.807,124.619,0,1.935,1.415,2.546,5.138,11.360,0.043
192,5,34,304.951,124.391,0,1.595,1.510,2.861,6.016,13.687,0.047
193,5,35,305.034,124.354,0,1.199,1.405,2.523,5.049,10.982,0.120
194,5,36,306.353,124.639,0,1.897,1.339,2.260,4.186,8.332,0.062
195,5,37,306.728,125.259,0,1.758,1.376,2.399,4.676,9.970,0.043
196,5,38,306.650,125.397,0,1.193,1.283,2.078,3.736,7.334,0.064
197,6,0,163.800,128.305,0,1.498,1.404,2.466,4.783,10.032,0.090
198,6,1,164.123,129.306,0,1.819,1.304,2.120,3.783,7.272,0.049
199,6,2,164.316,129.193,0,2.028,1.303,2.172,4.029,8.163,0.014
200,6,3,163.963,128.892,0,2.259,1.395,2.472,4.872,10.440,0.044
201,6,4,164.303,129.032,0,1.724,1.361,2.335,4.422,9.069,0.043
202,6,5,164.732,128.201,0,1.773,1.400,2.451,4.732,9.872,0.068
203,6,6,164.246,128.594,0,1.404,1.344,2.334,4.538,9.650,0.071
204,6,7,164.258,127.981,0,1.824,1.400,2.489,4.903,10.465,0.048
205,6,8,163.793,128.453,0,1.614,1.294,2.106,3.764,7.248,0.017
206,6,9,164.107,128.721,0,1.680,1.359,2.366,4.593,9.729,0.055
207,6,10,164.466,127.703,0,1.116,1.351,2.292,4.292,8.694,0.089
208,6,11,163.673,128.521,0,1.530,1.557,2.955,6.152,13.718,0.047
209,6,12,163.394,129.653,0,2.018,1.419,2.514,4.924,10.425,0.025
210,6,13,162.899,130.179,0,2.001,1.410,2.513,4.977,10.709,0.037
211,6,14,163.262,129.621,0,1.882,1.242,1.959,3.397,6.371,0.013
212,6,15,163.456,129.365,0,2.316,1.481,2.679,5.297,11.197,0.015
213,6,16,164.016,129.058,0,1.981,1.351,2.304,4.330,8.787,0.027
214,6,17,164.060,129.256,0,1.785,1.391,2.455,4.808,10.223,0.047
215,6,18,163.146,129.377,0,1.903,1.406,2.468,4.788,10.055,0.046
216,6,19,162.659,129.879,0,2.374,1.324,2.197,4.005,7.877,0.032
217,6,20,162.189,129.896,0,2.468,1.338,2.250,4.162,8.305,0.022
218,6,21,161.432,130.884,0,2.111,1.378,2.392,4.615,9.709,0.043
219,6,22,162.013,130.598,0,1.356,1.442,2.605,5.215,11.306,0.067
220,6,23,161.431,129.619,0,1.457,1.299,2.094,3.702,7.050,0.087
221,6,24,161.530,129.566,0,2.096,1.318,2.154,3.839,7.314,0.020
222,6,25,161.092,128.690,0,1.901,1.490,2.770,5.692,12.610,0.016
223,6,26,161.195,129.602,0,1.876,1.446,2.642,5.392,12.014,0.027
224,6,27,160.578,129.776,0,2.177,1.342,2.265,4.213,8.475,0.028
225,6,28,159.739,129.962,0,1.256,1.479,2.769,5.782,13.116,0.054
226,6,29,161.425,129.616,0,2.107,1.409,2.452,4.661,9.467,0.027
227,6,30,160.633,129.622,0,1.614,1.307,2.154,3.932,7.822,0.037
228,6,31,160.255,129.742,0,2.519,1.384,2.402,4.597,9.497,0.014
229,6,32,160.757,129.651,0,2.833,1.364,2.318,4.321,8.668,0.015
230,6,33,161.176,129.335,0,1.852,1.336,2.250,4.176,8.375,0.048
231,6,34,161.266,129.058,0,1.965,1.433,2.574,5.134,11.112,0.026
232,6,35,161.056,129.218,0,2.308,1.374,2.390,4.628,9.771,0.013
233,6,36,161.159,129.082,0,1.806,1.351,2.309,4.391,9.100,0.076
234,6,37,161.387,129.434,0,2.210,1.450,2.637,5.331,11.706,0.012
235,6,38,161.199,129.301,0,2.629,1.318,2.167,3.909,7.586,0.017
236,6,39,161.583,129.521,0,2.612,1.351,2.314,4.428,9.293,0.028
237,6,40,160.780,128.421,0,2.175,1.527,2.863,5.907,13.102,0.012
238,6,41,161.090,127.825,0,1.909,1.367,2.355,4.514,9.439,0.025
239,6,42,160.311,127.018,0,2.164,1.402,2.469,4.838,10.327,0.027
240,6,43,160.450,127.567,0,1.969,1.274,2.049,3.639,7.032,0.016
241,6,44,161.358,127.823,0,2.632,1.303,2.148,3.929,7.848,0.015
242,6,45,161.271,127.989,0,2.190,1.329,2.256,4.297,9.013,0.040
243,6,46,161.228,127.975,0,2.360,1.362,2.375,4.629,9.866,0.033
244,6,47,160.875,127.554,0,2.595,1.415,2.486,4.810,10.042,0.018
245,6,48,160.477,127.310,0,2.343,1.341,2.238,4.097,8.060,0.022
246,6,49,161.104,127.411,0,1.625,1.363,2.330,4.405,9.035,0.036
247,6,50,160.327,127.089,0,1.860,1.341,2.281,4.305,8.853,0.064
248,6,51,160.507,127.154,0,2.404,1.326,2.196,3.984,7.770,0.018
249,6,52,160.761,127.161,0,1.372,1.399,2.408,4.515,9.027,0.102
250,6,53,160.330,126.879,0,2.007,1.436,2.616,5.312,11.732,0.023
251,6,54,160.768,127.394,0,2.020,1.369,2.343,4.427,9.059,0.041
252,6,55,161.136,127.494,0,1.726,1.430,2.619,5.404,12.243,0.031
253,6,56,160.550,127.537,0,2.272,1.301,2.142,3.876,7.561,0.024
254,6,57,160.690,127.234,0,2.254,1.350,2.306,4.369,8.997,0.039
255,6,58,160.483,127.045,0,2.338,1.390,2.400,4.547,9.248,0.041
256,6,59,160.280,126.348,0,2.505,1.370,2.338,4.377,8.800,0.021
257,6,60,160.357,127.375,0,2.188,1.342,2.237,4.069,7.910,0.019
258,6,61,160.487,127.382,0,1.836,1.354,2.280,4.207,8.338,0.040
259,6,62,160.539,127.340,0,2.224,1.285,2.069,3.635,6.839,0.014
260,6,63,160.799,127.696,0,1.941,1.267,2.032,3.589,6.858,0.020
261,6,64,161.280,127.126,0,1.802,1.376,2.398,4.664,9.900,0.060
262,6,65,160.697,126.962,0,1.617,1.508,2.864,6.047,13.833,0.035
263,6,66,160.488,127.730,0,2.248,1.370,2.353,4.453,9.082,0.019
264,6,67,160.538,127.878,0,2.018,1.355,2.290,4.262,8.574,0.027
265,6,68,160.406,127.919,0,1.841,1.543,2.919,6.072,13.556,0.012
266,6,69,160.329,127.512,0,1.400,1.276,2.097,3.862,7.851,0.090
267,6,70,159.966,127.142,0,1.876,1.396,2.452,4.776,10.092,0.023
268,6,71,160.525,127.167,0,2.500,1.332,2.216,4.041,7.922,0.022
269,6,72,160.138,127.004,0,2.537,1.388,2.432,4.739,10.051,0.033
270,6,73,160.423,127.469,0,2.196,1.337,2.238,4.130,8.237,0.023
271,6,74,160.542,127.220,0,2.289,1.337,2.253,4.209,8.555,0.023
272,6,75,160.445,127.382,0,2.638,1.409,2.468,4.760,9.901,0.013
273,6,76,160.867,127.944,0,1.970,1.405,2.457,4.744,9.910,0.036
274,6,77,160.544,127.407,0,1.238,1.297,2.143,3.939,7.910,0.058
275,6,78,160.733,127.254,0,1.708,1.401,2.469,4.807,10.123,0.058
276,6,79,160.483,127.960,0,1.328,1.446,2.627,5.313,11.692,0.072
277,6,80,160.665,127.290,0,1.550,1.264,2.016,3.531,6.668,0.034
278,6,81,160.500,126.908,0,1.900,1.372,2.410,4.751,10.286,0.032
279,6,82,160.706,126.891,0,2.162,1.425,2.577,5.175,11.282,0.019
280,6,83,160.628,126.862,0,1.898,1.342,2.264,4.208,8.445,0.014
281,6,84,160.551,126.888,0,2.206,1.283,2.093,3.782,7.445,0.022
282,6,85,161.010,126.992,0,1.887,1.400,2.506,5.006,10.906,0.026
283,6,86,160.275,126.915,0,2.565,1.352,2.278,4.218,8.406,0.014
284,6,87,160.613,127.449,0,2.613,1.218,1.871,3.144,5.685,0.013
285,6,88,160.387,126.987,0,2.091,1.367,2.350,4.453,9.107,0.032
286,6,89,160.750,126.748,0,1.810,1.470,2.686,5.426,11.838,0.036
287,6,90,160.239,127.300,0,1.889,1.520,2.842,5.853,12.977,0.013
288,6,91,160.064,127.320,0,1.499,1.445,2.706,5.700,13.126,0.081
289,6,92,160.627,127.270,0,2.423,1.342,2.233,4.063,7.916,0.041
290,6,93,161.142,127.701,0,1.906,1.377,2.411,4.723,10.136,0.037
291,6,94,160.640,127.971,0,1.760,1.513,2.883,6.112,14.025,0.035
292,6,95,160.753,127.756,0,1.762,1.386,2.414,4.678,9.879,0.034
293,6,96,160.747,127.394,0,1.618,1.312,2.181,4.019,8.063,0.042
294,6,97,160.890,127.348,0,1.932,1.275,2.063,3.702,7.250,0.025
295,6,98,160.303,127.141,0,1.590,1.330,2.235,4.180,8.538,0.091
296,6,99,160.329,127.596,0,1.342,1.215,1.875,3.193,5.928,0.019
297,6,100,160.308,127.359,0,1.624,1.366,2.369,4.566,9.587,0.069
298,6,101,159.895,127.272,0,2.246,1.449,2.616,5.234,11.352,0.013
299,6,102,159.789,126.852,0,1.643,1.396,2.450,4.761,10.036,0.063
300,6,103,159.234,126.673,0,1.756,1.335,2.258,4.233,8.622,0.032
301,6,104,158.759,126.254,0,2.382,1.337,2.288,4.384,9.231,0.025
302,6,105,158.471,126.357,0,1.303,1.258,2.017,3.568,6.856,0.034
303,6,106,159.057,126.515,0,1.713,1.363,2.334,4.398,8.934,0.050
304,6,107,159.042,126.012,0,1.976,1.362,2.369,4.573,9.583,0.038
305,6,108,158.909,125.790,0,2.572,1.347,2.268,4.198,8.366,0.015
306,6,109,159.229,126.436,0,2.043,1.248,1.984,3.482,6.647,0.025
307,6,110,158.907,126.420,0,2.020,1.270,2.054,3.690,7.249,0.012
308,6,111,158.940,125.836,0,1.829,1.400,2.469,4.812,10.147,0.051
309,6,112,159.099,126.076,0,1.735,1.414,2.535,5.071,11.069,0.033
310,6,113,159.018,125.987,0,2.104,1.466,2.713,5.598,12.553,0.021
311,6,114,158.663,125.914,0,2.033,1.348,2.290,4.306,8.787,0.040
312,6,115,158.827,126.621,0,1.735,1.320,2.181,3.964,7.778,0.025
313,6,116,158.561,126.116,0,1.293,1.292,2.102,3.756,7.235,0.045
314,6,117,158.358,126.099,0,1.827,1.309,2.160,3.945,7.831,0.028
315,6,118,158.637,126.388,0,1.708,1.292,2.103,3.774,7.341,0.041
316,6,119,158.344,126.143,0,1.728,1.431,2.587,5.224,11.511,0.060
317,6,120,158.374,127.302,0,1.132,1.360,2.369,4.627,9.917,0.097
318,6,121,158.410,126.101,0,2.041,1.343,2.274,4.259,8.650,0.039
319,6,122,158.337,125.172,0,2.427,1.366,2.334,4.396,8.946,0.015
320,6,123,158.239,125.238,0,2.164,1.401,2.420,4.579,9.301,0.015
321,6,124,158.789,125.500,0,2.281,1.366,2.323,4.343,8.744,0.017
322,6,125,158.352,125.165,0,1.823,1.413,2.500,4.924,10.567,0.064
323,6,126,158.979,125.301,0,1.180,1.443,2.603,5.202,11.275,0.104
324,6,127,158.434,124.364,0,1.272,1.308,2.149,3.881,7.563,0.082
325,6,128,158.306,123.691,0,1.664,1.311,2.140,3.830,7.384,0.047
326,6,129,158.705,123.941,0,1.825,1.418,2.549,5.115,11.206,0.031
327,6,130,158.428,124.622,0,2.026,1.383,2.373,4.469,9.058,0.034
328,6,131,158.459,125.033,0,1.264,1.479,2.710,5.480,11.952,0.074
329,6,132,158.642,124.147,0,1.220,1.304,2.137,3.840,7.424,0.080
330,6,133,158.336,123.730,0,1.314,1.396,2.451,4.785,10.176,0.069
331,6,134,158.517,124.212,0,1.186,1.304,2.136,3.851,7.512,0.041
332,6,135,159.364,124.549,0,1.309,1.363,2.330,4.398,8.974,0.080
333,6,136,158.599,124.035,0,1.644,1.383,2.454,4.889,10.696,0.039
334,6,137,158.812,124.579,0,1.580,1.559,2.990,6.309,14.291,0.014
335,6,138,158.419,124.848,0,1.875,1.459,2.651,5.342,11.658,0.046
336,7,0,260.461,135.563,0,1.325,1.549,2.947,6.173,13.896,0.041
337,7,1,260.457,136.627,0,1.860,1.463,2.660,5.360,11.692,0.025
338,8,0,227.044,151.833,0,1.100,1.401,2.476,4.844,10.249,0.079
339,8,1,225.504,150.698,0,1.190,1.418,2.491,4.814,10.023,0.101
340,8,2,225.511,151.599,0,1.280,1.431,2.547,5.038,10.832,0.080
341,9,0,308.269,154.463,0,1.016,1.208,1.876,3.212,5.973,0.030
342,9,1,307.697,154.569,0,1.037,1.322,2.244,4.264,8.899,0.093
343,9,2,307.717,155.027,0,1.652,1.393,2.474,4.922,10.728,0.071
344,9,3,307.790,155.445,0,1.145,1.283,2.101,3.822,7.594,0.045
345,9,4,307.251,156.444,0,0.990,1.362,2.418,4.845,10.693,0.079
346,10,0,177.692,156.333,0,1.229,1.289,2.175,4.145,8.740,0.071
347,10,1,178.023,155.706,0,1.546,1.304,2.163,3.988,8.027,0.055
348,10,2,178.061,155.464,0,1.216,1.348,2.316,4.467,9.485,0.110
