 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,413.282,11.785,0,1.307,1.618,3.267,7.310,17.628,0.037
2,1,1,413.465,12.584,0,1.369,1.628,3.249,7.108,16.632,0.028
3,1,2,412.398,12.869,0,1.409,1.479,2.731,5.566,12.225,0.061
4,2,0,213.181,116.922,0,1.546,1.457,2.647,5.306,11.462,0.052
5,2,1,213.485,116.719,0,2.336,1.323,2.221,4.136,8.378,0.018
6,2,2,213.443,116.582,0,2.218,1.397,2.437,4.686,9.732,0.016
7,2,3,213.833,117.646,0,1.359,1.370,2.406,4.742,10.262,0.159
8,2,4,213.352,117.047,0,0.733,1.250,2.085,3.919,8.136,0.021
9,2,5,213.039,116.603,0,1.525,1.473,2.713,5.505,12.018,0.036
10,2,6,212.914,116.148,0,2.004,1.368,2.387,4.648,9.890,0.034
11,2,7,213.289,115.993,0,1.372,1.432,2.606,5.261,11.492,0.079
12,2,8,213.276,115.888,0,1.639,1.350,2.279,4.221,8.417,0.056
13,2,9,213.501,116.076,0,1.387,1.472,2.718,5.606,12.577,0.093
14,2,10,213.441,116.322,0,1.914,1.321,2.230,4.187,8.564,0.030
15,2,11,213.404,116.998,0,1.540,1.325,2.229,4.134,8.275,0.065
16,2,12,213.541,117.628,0,1.902,1.344,2.251,4.166,8.368,0.099
17,3,0,101.481,127.804,0,1.226,1.234,1.964,3.538,7.141,0.038
18,3,1,101.371,127.365,0,1.173,1.317,2.183,4.012,8.030,0.097
19,3,2,100.888,127.633,0,1.493,1.422,2.551,5.089,11.041,0.078
20,3,3,101.181,127.826,0,1.302,1.448,2.614,5.242,11.428,0.110
21,4,0,144.270,131.635,0,2.253,1.518,2.833,5.818,12.848,0.016
22,4,1,144.082,131.221,0,1.472,1.532,2.980,6.457,15.135,0.042
23,4,2,143.628,131.754,0,1.841,1.323,2.189,3.995,7.907,0.077
24,4,3,143.806,131.503,0,1.494,1.475,2.754,5.761,13.151,0.069
25,4,4,144.383,132.416,0,1.422,1.506,2.845,5.994,13.723,0.050
26,5,0,116.329,133.115,0,1.882,1.302,2.131,3.831,7.422,0.031
27,5,1,115.768,132.976,0,1.368,1.332,2.278,4.360,9.137,0.108
28,5,2,115.567,132.855,0,0.745,1.259,2.142,4.122,8.766,0.029
29,5,3,115.528,133.283,0,1.175,1.268,2.023,3.604,7.086,0.051
30,6,0,107.209,134.387,0,1.319,1.301,2.123,3.796,7.291,0.059
31,6,1,107.745,134.588,0,1.566,1.327,2.221,4.113,8.283,0.036
32,6,2,107.974,134.186,0,0.985,1.357,2.329,4.434,9.178,0.095
33,7,0,119.413,150.664,0,1.869,1.528,2.884,6.000,13.436,0.021
34,7,1,117.931,150.348,0,1.965,1.413,2.500,4.898,10.396,0.029
35,7,2,122.162,150.446,0,1.417,1.428,2.569,5.155,11.283,0.093
36,7,3,120.421,150.114,0,1.553,1.567,3.071,6.696,15.805,0.021
37,7,4,121.520,150.140,0,1.609,1.502,2.802,5.802,13.016,0.027
38,7,5,120.176,149.930,0,1.801,1.661,3.372,7.514,17.907,0.017
39,7,6,119.789,150.081,0,2.065,1.620,3.243,7.158,16.964,0.015
40,7,7,118.869,150.364,0,1.335,1.548,3.038,6.619,15.565,0.022
41,7,8,119.475,150.307,0,1.489,1.625,3.241,7.109,16.722,0.022
42,7,9,120.083,149.652,0,1.625,1.610,3.147,6.771,15.650,0.033
43,7,10,119.668,150.599,0,1.596,1.590,3.087,6.609,15.230,0.026
44,7,11,120.233,149.791,0,1.478,1.350,2.299,4.373,9.118,0.071
45,7,12,119.488,151.513,0,1.123,1.385,2.449,4.853,10.531,0.099
46,7,13,119.820,152.144,0,1.368,1.471,2.731,5.651,12.706,0.049
47,7,14,119.741,150.706,0,1.716,1.481,2.757,5.724,12.928,0.039
48,7,15,120.637,150.286,0,1.795,1.565,3.013,6.409,14.696,0.026
49,8,0,220.361,151.509,0,0.907,1.315,2.280,4.486,9.775,0.096
50,8,1,220.567,151.633,0,1.271,1.398,2.534,5.221,11.902,0.104
51,9,0,227.462,161.891,0,2.215,1.280,2.049,3.587,6.735,0.016
52,9,1,227.229,161.163,0,2.193,1.368,2.353,4.488,9.299,0.018
53,9,2,227.076,160.733,0,1.931,1.369,2.348,4.445,9.107,0.081
54,9,3,226.800,160.702,0,2.110,1.303,2.158,3.946,7.821,0.023
55,9,4,227.180,161.090,0,1.232,1.395,2.449,4.750,9.958,0.093
56,9,5,227.594,161.047,0,1.661,1.322,2.199,4.032,7.996,0.075
57,9,6,227.412,161.459,0,1.864,1.304,2.118,3.760,7.158,0.019
58,9,7,227.311,160.934,0,1.644,1.378,2.423,4.760,10.211,0.048
59,9,8,227.143,161.441,0,1.792,1.298,2.109,3.772,7.305,0.035
60,9,9,227.238,161.684,0,1.596,1.291,2.112,3.816,7.484,0.024
61,9,10,227.501,161.268,0,1.658,1.196,1.808,3.000,5.402,0.018
62,9,11,227.296,161.113,0,2.148,1.406,2.486,4.876,10.382,0.025
63,9,12,227.465,161.008,0,1.989,1.378,2.402,4.649,9.779,0.047
64,9,13,227.254,161.136,0,2.099,1.392,2.419,4.645,9.653,0.036
65,9,14,226.786,160.764,0,2.436,1.293,2.116,3.825,7.508,0.015
66,9,15,227.689,161.344,0,2.685,1.296,2.096,3.710,7.054,0.018
67,9,16,227.537,161.487,0,2.339,1.319,2.171,3.915,7.597,0.021
68,9,17,227.093,160.963,0,2.453,1.410,2.501,4.939,10.608,0.022
69,9,18,226.915,160.738,0,1.669,1.361,2.327,4.391,8.971,0.044
70,9,19,226.849,160.283,0,1.739,1.468,2.693,5.446,11.853,0.037
71,9,20,226.307,159.440,0,1.608,1.236,1.947,3.378,6.351,0.025
72,9,21,225.875,159.337,0,1.844,1.305,2.182,4.095,8.468,0.027
73,9,22,226.097,159.539,0,2.103,1.280,2.077,3.739,7.354,0.024
74,9,23,226.423,159.606,0,2.157,1.406,2.478,4.848,10.324,0.037
75,9,24,226.437,159.705,0,1.614,1.416,2.510,4.900,10.298,0.075
76,9,25,226.316,159.426,0,2.159,1.350,2.289,4.292,8.736,0.046
77,9,26,225.661,158.969,0,1.781,1.311,2.198,4.092,8.297,0.036
78,9,27,226.248,159.204,0,2.582,1.404,2.475,4.846,10.326,0.028
79,9,28,226.306,159.325,0,1.827,1.353,2.289,4.243,8.437,0.024
80,9,29,226.196,159.799,0,2.368,1.375,2.356,4.441,9.021,0.030
81,9,30,226.481,159.858,0,1.745,1.429,2.578,5.175,11.296,0.032
82,9,31,225.510,159.590,0,2.021,1.367,2.342,4.438,9.116,0.044
83,9,32,226.181,159.504,0,1.288,1.299,2.140,3.891,7.671,0.044
84,9,33,226.017,159.646,0,2.185,1.367,2.430,4.886,10.842,0.029
85,9,34,226.515,159.206,0,1.748,1.285,2.115,3.870,7.737,0.040
86,9,35,226.086,159.761,0,2.065,1.382,2.398,4.589,9.480,0.037
87,9,36,226.574,160.109,0,1.813,1.446,2.635,5.332,11.695,0.083
88,9,37,225.849,160.371,0,1.798,1.360,2.300,4.253,8.422,0.044
89,9,38,226.362,159.764,0,2.254,1.332,2.230,4.123,8.256,0.025
90,9,39,226.286,159.439,0,2.400,1.353,2.260,4.110,7.974,0.038
91,9,40,226.393,159.687,0,2.228,1.258,2.018,3.574,6.872,0.016
92,9,41,226.181,160.275,0,2.223,1.291,2.097,3.728,7.124,0.026
93,9,42,226.536,160.631,0,2.504,1.471,2.687,5.424,11.826,0.016
94,9,43,226.398,160.435,0,1.717,1.259,2.028,3.626,7.095,0.036
95,9,44,226.621,161.039,0,2.431,1.346,2.293,4.329,8.868,0.018
96,9,45,226.360,161.384,0,2.467,1.282,2.082,3.734,7.274,0.018
97,9,46,226.857,161.754,0,1.733,1.367,2.377,4.595,9.670,0.062
98,9,47,226.482,160.751,0,2.259,1.334,2.234,4.114,8.165,0.025
99,9,48,226.549,161.293,0,2.005,1.366,2.335,4.398,8.945,0.043
100,9,49,226.517,161.346,0,1.978,1.379,2.405,4.674,9.922,0.050
101,9,50,226.712,161.153,0,2.418,1.377,2.395,4.639,9.818,0.033
102,9,51,226.803,161.267,0,2.000,1.320,2.198,4.026,7.948,0.041
103,9,52,226.513,161.214,0,1.544,1.288,2.102,3.822,7.623,0.040
104,9,53,226.682,161.440,0,2.299,1.331,2.206,4.011,7.846,0.017
105,9,54,226.498,161.787,0,1.900,1.366,2.331,4.417,9.122,0.095
106,9,55,226.656,161.529,0,1.666,1.378,2.351,4.423,8.998,0.057
107,9,56,227.331,161.851,0,2.196,1.400,2.439,4.688,9.743,0.039
108,9,57,227.558,162.265,0,1.930,1.191,1.801,2.981,5.332,0.021
109,9,58,228.112,163.324,0,2.344,1.312,2.171,3.951,7.761,0.020
110,9,59,228.099,162.952,0,2.209,1.383,2.395,4.589,9.530,0.035
111,9,60,228.063,162.856,0,1.675,1.301,2.156,3.939,7.775,0.046
112,9,61,227.910,163.543,0,2.204,1.227,1.898,3.216,5.882,0.018
113,9,62,227.721,163.271,0,2.499,1.316,2.187,4.027,8.076,0.029
114,9,63,227.622,163.102,0,2.936,1.302,2.145,3.911,7.755,0.017
115,9,64,227.617,163.518,0,2.533,1.247,1.955,3.350,6.171,0.019
116,9,65,227.467,163.141,0,2.312,1.300,2.104,3.717,7.028,0.025
117,9,66,227.203,162.922,0,1.571,1.429,2.566,5.116,11.061,0.076
118,9,67,227.397,163.300,0,1.643,1.421,2.572,5.226,11.627,0.070
119,9,68,227.462,163.564,0,1.446,1.264,1.998,3.454,6.410,0.018
120,9,69,227.411,163.049,0,1.250,1.299,2.269,4.566,10.323,0.110
121,9,70,227.661,162.621,0,1.920,1.294,2.090,3.683,6.943,0.022
122,9,71,228.238,163.670,0,1.049,1.300,2.168,4.063,8.412,0.085
123,9,72,229.092,165.110,0,1.485,1.436,2.555,5.006,10.570,0.051
124,9,73,228.944,164.971,0,1.740,1.406,2.499,4.893,10.320,0.057
125,9,74,229.589,164.919,0,1.449,1.342,2.294,4.359,9.031,0.071
126,9,75,229.495,165.240,0,1.452,1.461,2.675,5.444,12.027,0.055
127,9,76,229.071,165.654,0,1.595,1.372,2.426,4.815,10.488,0.073
128,9,77,228.922,166.265,0,1.915,1.347,2.295,4.323,8.826,0.018
129,9,78,229.583,165.921,0,1.690,1.244,1.984,3.509,6.776,0.019
130,9,79,229.017,166.285,0,2.250,1.379,2.405,4.654,9.778,0.030
131,9,80,229.485,166.458,0,2.290,1.275,2.070,3.721,7.281,0.022
132,9,81,229.211,166.645,0,2.012,1.316,2.193,4.039,8.075,0.034
133,9,82,229.666,166.389,0,2.487,1.370,2.382,4.630,9.861,0.018
134,9,83,229.820,166.805,0,1.951,1.379,2.415,4.731,10.143,0.024
135,9,84,230.073,166.894,0,1.384,1.492,2.849,6.062,13.997,0.061
136,9,85,229.766,166.780,0,1.362,1.297,2.127,3.862,7.622,0.076
137,9,86,230.423,166.682,0,1.850,1.474,2.694,5.446,11.917,0.043
138,9,87,230.005,166.343,0,1.254,1.331,2.291,4.423,9.382,0.088
139,9,88,229.147,166.814,0,1.070,1.290,2.150,3.979,8.015,0.128
140,9,89,229.784,165.824,0,1.375,1.448,2.622,5.272,11.517,0.090
141,9,90,229.028,166.046,0,1.841,1.384,2.441,4.804,10.304,0.039
142,9,91,229.781,166.463,0,1.818,1.317,2.241,4.313,9.208,0.064
143,9,92,228.962,166.276,0,1.886,1.381,2.416,4.688,9.865,0.076
144,9,93,229.811,166.634,0,1.423,1.214,1.862,3.130,5.677,0.020
145,9,94,229.197,166.486,0,1.920,1.316,2.166,3.918,7.645,0.035
146,9,95,229.000,166.285,0,2.140,1.301,2.145,3.921,7.810,0.035
147,9,96,228.710,166.707,0,2.183,1.459,2.646,5.296,11.434,0.018
148,9,97,228.999,166.571,0,2.080,1.314,2.201,4.092,8.292,0.022
149,9,98,229.103,166.148,0,1.497,1.286,2.138,3.970,8.084,0.059
150,9,99,228.474,166.878,0,1.992,1.371,2.384,4.624,9.784,0.036
151,9,100,228.812,166.459,0,2.063,1.328,2.278,4.390,9.317,0.031
152,9,101,228.515,166.607,0,1.723,1.305,2.163,3.976,7.964,0.049
153,9,102,228.241,166.792,0,1.582,1.457,2.666,5.402,11.830,0.049
154,9,103,228.371,166.436,0,1.498,1.561,2.974,6.231,14.020,0.046
155,9,104,228.347,166.463,0,1.804,1.355,2.328,4.431,9.148,0.051
156,9,105,229.368,165.884,0,2.243,1.300,2.125,3.818,7.417,0.024
157,9,106,229.316,166.481,0,2.092,1.301,2.132,3.853,7.541,0.037
158,9,107,229.298,166.563,0,2.320,1.369,2.417,4.811,10.552,0.028
159,9,108,229.595,166.528,0,2.102,1.334,2.246,4.180,8.435,0.039
160,9,109,229.164,166.109,0,1.624,1.421,2.589,5.305,11.922,0.039
161,9,110,228.237,166.516,0,1.322,1.448,2.636,5.365,11.934,0.077
162,9,111,229.013,166.486,0,1.515,1.392,2.415,4.618,9.534,0.083
163,9,112,228.642,165.935,0,1.397,1.585,3.106,6.732,15.697,0.017
164,9,113,229.666,166.420,0,1.664,1.286,2.082,3.715,7.193,0.041
165,9,114,229.786,166.210,0,1.918,1.500,2.853,6.075,14.081,0.022
166,9,115,229.097,166.385,0,1.161,1.332,2.239,4.137,8.231,0.092
167,9,116,228.975,166.289,0,1.301,1.364,2.424,4.895,10.957,0.084
168,9,117,228.536,165.327,0,1.381,1.371,2.368,4.549,9.523,0.108
169,9,118,228.427,165.836,0,1.306,1.541,3.008,6.536,15.386,0.035
170,9,119,229.436,166.573,0,1.440,1.270,2.026,3.546,6.697,0.049
171,9,120,228.908,166.593,0,1.530,1.402,2.519,5.095,11.333,0.079
172,9,121,228.427,166.519,0,2.139,1.374,2.431,4.841,10.621,0.020
173,9,122,228.889,167.221,0,1.427,1.554,3.002,6.408,14.728,0.040
174,9,123,229.165,165.506,0,1.892,1.355,2.297,4.303,8.747,0.053
175,9,124,228.637,165.338,0,1.112,1.286,2.070,3.657,6.977,0.065
176,9,125,228.858,165.028,0,1.923,1.420,2.542,5.051,10.886,0.028
177,9,126,228.016,164.449,0,1.565,1.511,2.834,5.908,13.351,0.063
178,9,127,228.058,163.621,0,1.676,1.467,2.741,5.752,13.196,0.030
179,9,128,228.265,163.931,0,1.753,1.437,2.661,5.531,12.564,0.041
180,9,129,228.119,165.108,0,1.356,1.336,2.312,4.502,9.630,0.062
181,9,130,228.439,165.483,0,1.981,1.509,2.797,5.688,12.403,0.032
182,9,131,228.484,164.852,0,2.085,1.499,2.769,5.616,12.223,0.026
183,9,132,228.548,164.654,0,1.682,1.527,2.884,6.041,13.683,0.043
184,9,133,228.569,164.886,0,1.882,1.289,2.122,3.868,7.664,0.030
185,9,134,228.260,164.230,0,2.041,1.572,3.045,6.494,14.864,0.018
186,9,135,228.469,164.063,0,1.873,1.350,2.347,4.582,9.832,0.079
187,9,136,228.039,164.190,0,1.229,1.403,2.483,4.881,10.403,0.112
188,9,137,228.855,164.521,0,1.826,1.383,2.405,4.631,9.685,0.048
189,9,138,228.969,165.432,0,1.861,1.420,2.527,4.987,10.683,0.060
190,9,139,229.067,166.189,0,1.191,1.354,2.347,4.528,9.516,0.103
191,9,140,228.968,166.664,0,1.459,1.447,2.686,5.553,12.437,0.050
192,9,141,228.843,165.879,0,1.793,1.326,2.213,4.071,8.094,0.058
193,9,142,228.455,166.349,0,1.489,1.469,2.670,5.358,11.589,0.054
194,9,143,228.373,166.774,0,1.170,1.274,2.085,3.792,7.534,0.063
195,10,0,220.034,186.116,0,1.096,1.467,2.752,5.749,13.007,0.048
196,10,1,220.180,186.404,0,1.269,1.266,2.029,3.563,6.725,0.055
197,10,2,220.610,187.107,0,0.842,1.227,1.926,3.335,6.284,0.050
198,11,0,89.295,188.880,0,1.678,1.311,2.202,4.128,8.474,0.057
199,11,1,88.603,188.793,0,1.863,1.381,2.391,4.562,9.396,0.041
200,11,2,88.805,188.984,0,1.764,1.507,2.840,5.903,13.199,0.033
201,11,3,88.865,188.488,0,1.205,1.381,2.390,4.561,9.400,0.119
202,11,4,88.587,188.396,0,1.395,1.407,2.507,5.010,10.966,0.081
203,11,5,89.002,188.358,0,1.911,1.591,3.127,6.764,15.691,0.018
204,11,6,88.983,187.559,0,1.435,1.558,3.008,6.404,14.660,0.032
205,11,7,87.738,188.426,0,1.402,1.439,2.612,5.279,11.610,0.071
206,11,8,87.480,188.064,0,1.764,1.451,2.576,5.025,10.534,0.045
207,11,9,87.668,187.408,0,1.600,1.455,2.627,5.250,11.365,0.063
208,11,10,87.800,187.458,0,1.939,1.407,2.472,4.813,10.175,0.044
209,11,11,87.438,188.421,0,1.830,1.326,2.225,4.121,8.264,0.046
210,11,12,87.728,187.785,0,1.513,1.403,2.457,4.753,9.956,0.091
211,11,13,87.849,187.219,0,1.376,1.417,2.521,5.007,10.857,0.097
212,11,14,87.278,187.978,0,1.419,1.415,2.484,4.801,9.993,0.075
213,11,15,87.957,187.576,0,1.424,1.413,2.508,4.937,10.561,0.105
214,12,0,221.394,199.899,0,1.137,1.349,2.312,4.416,9.223,0.106
215,12,1,221.329,200.533,0,1.503,1.506,2.803,5.762,12.782,0.045
216,13,0,89.808,202.935,0,1.069,1.436,2.631,5.374,11.938,0.093
217,13,1,89.788,202.632,0,0.978,1.323,2.254,4.304,9.029,0.092
218,14,0,303.929,207.345,0,1.168,1.377,2.421,4.751,10.181,0.128
219,14,1,303.478,206.549,0,1.437,1.345,2.327,4.503,9.557,0.097
220,14,2,303.368,206.752,0,1.298,1.494,2.794,5.804,13.083,0.074
221,15,0,107.639,216.641,0,1.232,1.436,2.592,5.197,11.298,0.087
222,15,1,108.024,216.263,0,1.191,1.331,2.220,4.061,7.977,0.108
223,16,0,278.900,216.438,0,1.302,1.310,2.192,4.067,8.195,0.059
224,16,1,278.350,216.504,0,1.149,1.259,1.987,3.424,6.338,0.044
225,16,2,278.270,216.460,0,1.026,1.395,2.460,4.808,10.165,0.072
226,16,3,278.882,216.986,0,1.173,1.382,2.472,4.968,10.952,0.112
227,16,4,278.730,216.667,0,0.993,1.257,2.054,3.733,7.401,0.054
228,17,0,153.958,218.220,0,1.516,1.394,2.456,4.830,10.390,0.046
229,17,1,154.844,218.175,0,1.282,1.565,3.060,6.628,15.447,0.052
230,17,2,153.423,217.779,0,1.427,1.242,1.992,3.586,7.149,0.021
231,17,3,153.591,217.925,0,2.424,1.330,2.232,4.142,8.337,0.018
232,17,4,153.872,217.941,0,1.978,1.451,2.693,5.609,12.756,0.038
233,17,5,154.185,218.574,0,1.740,1.373,2.386,4.622,9.783,0.083
234,17,6,154.236,218.626,0,1.956,1.476,2.720,5.563,12.330,0.040
235,17,7,155.093,218.957,0,2.196,1.477,2.731,5.592,12.382,0.020
236,17,8,153.863,218.608,0,1.958,1.444,2.657,5.463,12.232,0.037
237,17,9,154.073,218.915,0,2.042,1.344,2.330,4.510,9.530,0.030
238,17,10,153.518,218.374,0,1.736,1.443,2.627,5.347,11.867,0.028
239,17,11,153.336,217.904,0,1.972,1.430,2.559,5.084,10.971,0.040
240,17,12,153.559,218.058,0,2.358,1.356,2.347,4.535,9.583,0.031
241,17,13,153.496,218.082,0,2.269,1.425,2.567,5.157,11.294,0.024
242,17,14,154.004,218.643,0,2.075,1.342,2.321,4.508,9.628,0.022
243,17,15,153.941,218.888,0,2.599,1.429,2.577,5.165,11.248,0.018
244,17,16,153.877,218.601,0,2.242,1.450,2.668,5.475,12.231,0.017
245,17,17,154.277,218.460,0,2.835,1.386,2.438,4.790,10.293,0.017
246,17,18,155.233,219.127,0,2.677,1.341,2.249,4.162,8.339,0.018
247,17,19,155.898,219.022,0,2.371,1.350,2.307,4.395,9.152,0.019
248,17,20,156.932,219.387,0,3.389,1.337,2.251,4.201,8.528,0.014
249,17,21,156.940,219.618,0,3.262,1.311,2.174,4.003,8.055,0.015
250,17,22,157.285,220.169,0,2.962,1.349,2.304,4.356,8.926,0.016
251,17,23,157.116,219.705,0,2.897,1.452,2.628,5.250,11.324,0.017
252,17,24,157.142,219.231,0,2.534,1.431,2.552,5.019,10.658,0.016
253,17,25,156.785,219.492,0,2.997,1.292,2.114,3.830,7.567,0.018
254,17,26,157.059,219.678,0,3.049,1.314,2.186,4.040,8.157,0.014
255,17,27,157.150,219.604,0,3.730,1.289,2.085,3.686,6.990,0.016
256,17,28,156.893,219.005,0,2.937,1.398,2.463,4.813,10.193,0.015
257,17,29,157.774,219.885,0,3.312,1.335,2.236,4.124,8.205,0.019
258,17,30,157.787,220.190,0,2.208,1.352,2.305,4.340,8.850,0.056
259,17,31,157.394,220.223,0,2.591,1.411,2.482,4.808,10.035,0.027
260,17,32,157.363,219.808,0,2.584,1.329,2.231,4.166,8.496,0.017
261,17,33,157.403,220.305,0,2.167,1.240,1.934,3.300,6.061,0.017
262,17,34,157.611,220.456,0,2.946,1.311,2.143,3.816,7.259,0.018
263,17,35,157.505,220.586,0,2.688,1.364,2.291,4.200,8.240,0.021
264,17,36,157.741,220.526,0,3.031,1.328,2.206,4.000,7.756,0.034
265,17,37,157.600,220.928,0,2.762,1.282,2.082,3.737,7.285,0.015
266,17,38,158.231,221.451,0,2.804,1.324,2.171,3.893,7.480,0.016
267,17,39,158.055,220.540,0,2.955,1.371,2.365,4.519,9.380,0.018
268,17,40,158.041,220.689,0,2.966,1.392,2.443,4.751,10.020,0.016
269,17,41,158.186,220.956,0,3.341,1.393,2.420,4.635,9.588,0.017
270,17,42,158.470,220.940,0,3.020,1.436,2.575,5.101,10.909,0.016
271,17,43,157.998,220.771,0,2.932,1.349,2.300,4.327,8.793,0.016
272,17,44,157.404,219.975,0,3.156,1.309,2.160,3.942,7.817,0.018
273,17,45,157.811,220.436,0,2.442,1.382,2.392,4.552,9.323,0.026
274,17,46,158.133,220.920,0,2.758,1.479,2.719,5.506,11.996,0.018
275,17,47,158.443,221.195,0,3.579,1.368,2.326,4.348,8.757,0.018
276,17,48,158.219,220.736,0,3.180,1.375,2.368,4.516,9.340,0.017
277,17,49,157.623,220.481,0,2.288,1.252,1.964,3.375,6.240,0.021
278,17,50,157.644,220.495,0,3.097,1.293,2.100,3.734,7.123,0.015
279,17,51,157.671,220.383,0,3.057,1.326,2.214,4.061,8.034,0.017
280,17,52,157.653,220.752,0,2.862,1.362,2.310,4.301,8.621,0.027
281,17,53,157.275,220.688,0,3.026,1.302,2.125,3.804,7.318,0.016
282,17,54,157.331,220.270,0,3.440,1.329,2.212,4.033,7.899,0.020
283,17,55,158.152,220.631,0,3.787,1.322,2.178,3.926,7.592,0.017
284,17,56,157.618,220.315,0,2.632,1.264,1.998,3.454,6.411,0.017
285,17,57,158.662,220.980,0,2.396,1.388,2.441,4.786,10.242,0.041
286,17,58,158.632,221.000,0,2.437,1.401,2.472,4.841,10.286,0.036
287,17,59,158.669,220.910,0,3.137,1.330,2.238,4.166,8.414,0.019
288,17,60,158.739,221.428,0,3.025,1.350,2.267,4.168,8.219,0.016
289,17,61,158.759,221.429,0,3.277,1.271,2.034,3.566,6.726,0.016
290,17,62,158.872,221.083,0,2.137,1.346,2.278,4.266,8.667,0.025
291,17,63,159.063,220.735,0,2.633,1.410,2.513,4.978,10.721,0.018
292,17,64,158.543,220.490,0,3.203,1.287,2.075,3.663,6.949,0.019
293,17,65,158.155,220.327,0,3.413,1.314,2.171,3.955,7.805,0.020
294,17,66,158.537,220.451,0,2.518,1.271,2.027,3.536,6.616,0.016
295,17,67,158.244,220.463,0,2.390,1.362,2.356,4.548,9.608,0.036
296,17,68,158.415,220.357,0,2.447,1.298,2.108,3.736,7.083,0.017
297,17,69,158.767,220.217,0,2.000,1.349,2.254,4.112,8.024,0.028
298,17,70,158.504,220.850,0,3.292,1.388,2.437,4.757,10.102,0.017
299,17,71,158.467,220.839,0,2.891,1.305,2.147,3.889,7.617,0.016
300,17,72,158.523,221.114,0,2.171,1.322,2.218,4.123,8.336,0.029
301,17,73,158.192,221.272,0,2.822,1.438,2.561,5.015,10.572,0.016
302,17,74,158.507,221.318,0,2.879,1.274,2.035,3.558,6.694,0.014
303,17,75,158.675,221.505,0,2.769,1.268,2.019,3.519,6.598,0.027
304,17,76,158.217,220.974,0,2.700,1.414,2.524,5.004,10.769,0.023
305,17,77,158.396,221.050,0,3.083,1.332,2.228,4.120,8.276,0.015
306,17,78,158.254,221.183,0,3.368,1.365,2.323,4.336,8.686,0.018
307,17,79,158.932,221.203,0,2.170,1.459,2.668,5.421,11.943,0.026
308,17,80,158.751,221.444,0,2.132,1.450,2.617,5.214,11.220,0.021
309,17,81,158.453,221.993,0,2.502,1.553,2.977,6.278,14.202,0.017
310,17,82,159.392,221.421,0,2.374,1.536,2.958,6.337,14.690,0.025
311,17,83,159.234,221.808,0,2.331,1.434,2.583,5.166,11.223,0.046
312,17,84,159.501,222.155,0,2.134,1.561,2.980,6.242,14.006,0.017
313,17,85,159.277,221.567,0,1.421,1.312,2.188,4.034,8.063,0.059
314,17,86,158.257,221.420,0,1.952,1.488,2.772,5.737,12.870,0.029
315,17,87,158.638,221.566,0,1.569,1.333,2.255,4.244,8.711,0.082
316,17,88,158.494,221.834,0,1.850,1.441,2.576,5.063,10.697,0.036
317,17,89,158.870,221.814,0,2.314,1.457,2.623,5.207,11.150,0.016
318,17,90,159.184,221.978,0,2.087,1.444,2.658,5.460,12.200,0.032
319,17,91,158.242,221.457,0,2.660,1.328,2.206,4.037,7.993,0.017
320,17,92,158.375,221.455,0,1.690,1.418,2.488,4.827,10.137,0.094
321,17,93,159.556,222.205,0,1.595,1.396,2.492,4.983,10.911,0.072
322,17,94,160.375,222.073,0,1.992,1.466,2.741,5.720,12.982,0.024
323,17,95,159.629,221.678,0,2.321,1.484,2.721,5.511,12.039,0.020
324,17,96,160.350,221.709,0,2.498,1.628,3.218,6.980,16.215,0.017
325,17,97,162.488,222.139,0,1.922,1.468,2.709,5.556,12.374,0.025
326,17,98,162.382,221.815,0,2.239,1.514,2.866,6.030,13.762,0.016
327,17,99,162.496,222.154,0,2.050,1.407,2.481,4.852,10.305,0.030
328,17,100,163.098,221.645,0,1.328,1.342,2.341,4.639,10.214,0.096
329,17,101,162.248,221.981,0,1.605,1.469,2.757,5.792,13.267,0.054
330,17,102,162.141,221.787,0,1.754,1.435,2.568,5.086,10.892,0.057
331,17,103,162.202,222.033,0,1.679,1.520,2.873,5.996,13.481,0.038
332,17,104,163.007,221.879,0,1.495,1.666,3.378,7.484,17.665,0.018
333,17,105,163.604,221.754,0,1.436,1.463,2.719,5.636,12.705,0.041
334,17,106,163.049,221.899,0,1.720,1.447,2.621,5.283,11.577,0.034
335,17,107,163.280,221.699,0,1.975,1.446,2.621,5.262,11.434,0.044
336,17,108,163.100,222.102,0,1.443,1.534,2.942,6.267,14.450,0.039
337,17,109,164.275,222.045,0,1.770,1.436,2.631,5.394,12.080,0.042
338,17,110,165.089,222.459,0,1.579,1.379,2.387,4.556,9.395,0.081
339,17,111,165.045,222.967,0,1.780,1.378,2.427,4.786,10.327,0.108
340,17,112,164.905,223.025,0,1.171,1.415,2.546,5.113,11.182,0.049
341,17,113,164.441,222.304,0,2.397,1.325,2.211,4.089,8.235,0.021
342,17,114,163.993,221.866,0,2.031,1.400,2.474,4.855,10.342,0.030
343,17,115,164.305,222.469,0,1.703,1.285,2.123,3.925,7.994,0.032
344,17,116,165.441,222.863,0,1.997,1.279,2.054,3.606,6.788,0.021
345,17,117,165.090,223.064,0,1.803,1.406,2.508,4.994,10.851,0.031
346,17,118,165.409,222.838,0,1.638,1.222,1.908,3.261,5.996,0.016
347,17,119,165.399,223.234,0,1.936,1.296,2.128,3.872,7.670,0.032
348,17,120,165.533,223.393,0,2.327,1.330,2.196,3.947,7.564,0.028
349,17,121,165.439,222.715,0,2.159,1.231,1.933,3.349,6.316,0.017
