 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
27,3,10,234.938,115.557,0,2.006,1.414,2.544,5.129,11.314,0.020
28,3,11,234.938,115.340,0,1.893,1.337,2.285,4.377,9.221,0.022
29,3,12,234.646,115.988,0,1.525,1.351,2.319,4.432,9.239,0.048
30,3,13,235.163,115.475,0,1.769,1.367,2.333,4.391,8.932,0.029
31,3,14,235.161,115.381,0,1.823,1.271,2.058,3.687,7.181,0.012
32,3,15,235.028,115.343,0,2.052,1.328,2.263,4.301,8.931,0.019
33,3,16,234.104,114.244,0,2.128,1.386,2.411,4.650,9.741,0.012
34,3,17,234.680,114.813,0,1.760,1.229,1.910,3.248,5.942,0.008
35,3,18,234.318,115.597,0,1.933,1.262,2.017,3.564,6.868,0.018
36,3,19,234.479,115.643,0,2.218,1.255,1.981,3.419,6.342,0.007
37,3,20,235.218,115.278,0,1.839,1.260,2.010,3.530,6.713,0.013
38,3,21,234.361,114.698,0,2.033,1.262,2.021,3.561,6.792,0.008
39,3,22,234.681,115.115,0,1.681,1.325,2.193,3.966,7.681,0.034
40,3,23,234.059,114.758,0,2.443,1.337,2.252,4.198,8.486,0.009
41,3,24,234.316,115.039,0,1.867,1.345,2.317,4.458,9.382,0.038
42,3,25,234.257,114.669,0,2.135,1.416,2.526,5.005,10.768,0.012
43,3,26,235.131,115.351,0,1.645,1.308,2.198,4.138,8.574,0.037
44,3,27,235.040,115.192,0,1.535,1.322,2.210,4.111,8.356,0.043
45,3,28,235.035,115.192,0,2.024,1.369,2.383,4.621,9.766,0.023
46,3,29,235.030,115.339,0,1.456,1.329,2.241,4.196,8.561,0.069
47,3,30,234.437,116.106,0,1.771,1.356,2.335,4.470,9.321,0.031
48,3,31,234.676,115.524,0,2.023,1.322,2.174,3.937,7.708,0.015
49,3,32,234.769,115.433,0,1.685,1.288,2.097,3.781,7.429,0.011
50,3,33,234.962,115.065,0,2.106,1.359,2.353,4.532,9.513,0.015
51,3,34,235.003,115.080,0,2.576,1.406,2.510,4.991,10.798,0.022
52,3,35,235.196,115.565,0,2.137,1.307,2.154,3.926,7.763,0.018
53,3,36,235.077,115.039,0,2.160,1.453,2.691,5.568,12.533,0.019
54,3,37,235.423,115.296,0,1.560,1.368,2.320,4.326,8.693,0.044
55,3,38,234.823,115.067,0,1.656,1.344,2.358,4.666,10.179,0.052
56,3,39,234.736,114.906,0,2.309,1.324,2.231,4.171,8.492,0.009
57,3,40,234.924,115.119,0,2.238,1.335,2.234,4.114,8.175,0.008
58,3,41,234.996,115.007,0,1.998,1.329,2.252,4.237,8.678,0.045
59,3,42,234.717,114.302,0,1.548,1.253,2.002,3.571,7.021,0.022
60,3,43,234.604,114.558,0,2.095,1.338,2.223,4.045,7.906,0.013
61,3,44,234.351,114.844,0,1.688,1.295,2.144,3.950,7.952,0.020
62,3,45,234.745,115.040,0,1.869,1.401,2.479,4.869,10.383,0.036
63,3,46,234.742,114.317,0,1.711,1.329,2.194,3.951,7.602,0.043
64,3,47,235.041,114.769,0,2.004,1.298,2.150,3.959,7.961,0.026
65,3,48,234.707,114.599,0,1.544,1.273,2.080,3.777,7.502,0.027
66,3,49,235.083,115.146,0,1.702,1.348,2.297,4.345,8.949,0.045
67,3,50,234.759,115.202,0,1.827,1.245,1.989,3.538,6.905,0.021
68,3,51,235.262,115.322,0,1.970,1.326,2.205,4.044,8.023,0.031
69,3,52,234.711,114.916,0,1.919,1.277,2.084,3.763,7.385,0.013
70,3,53,234.879,115.690,0,1.975,1.490,2.758,5.651,12.520,0.024
71,3,54,234.816,115.619,0,2.177,1.322,2.220,4.161,8.547,0.011
72,3,55,235.112,115.386,0,2.338,1.322,2.188,3.962,7.703,0.015
73,3,56,234.188,114.503,0,2.155,1.323,2.209,4.070,8.122,0.010
74,3,57,233.080,113.566,0,1.968,1.359,2.293,4.237,8.410,0.024
75,3,58,233.945,112.956,0,1.657,1.303,2.173,4.030,8.157,0.041
76,3,59,233.942,113.870,0,1.969,1.350,2.308,4.366,8.948,0.022
77,3,60,233.176,112.830,0,1.883,1.330,2.221,4.085,8.118,0.028
78,3,61,233.089,113.034,0,1.961,1.436,2.586,5.173,11.233,0.030
79,3,62,233.451,113.037,0,1.681,1.400,2.490,4.924,10.584,0.039
80,3,63,233.742,113.766,0,1.523,1.338,2.273,4.313,8.974,0.045
81,3,64,233.572,113.455,0,1.615,1.368,2.346,4.461,9.230,0.045
82,3,65,233.933,113.744,0,1.948,1.310,2.178,4.024,8.110,0.026
83,3,66,233.964,113.900,0,1.671,1.433,2.585,5.147,11.063,0.034
84,3,67,234.037,114.310,0,1.983,1.395,2.447,4.741,9.934,0.020
85,3,68,233.618,114.316,0,1.753,1.357,2.328,4.428,9.158,0.034
86,3,69,234.173,114.308,0,1.254,1.208,1.902,3.340,6.455,0.047
87,3,70,233.039,114.422,0,1.900,1.448,2.651,5.420,12.075,0.030
88,3,71,233.529,114.237,0,1.793,1.492,2.813,5.894,13.378,0.035
89,3,72,234.116,114.372,0,1.685,1.391,2.386,4.509,9.200,0.066
90,3,73,233.809,114.250,0,1.755,1.460,2.636,5.258,11.344,0.028
91,3,74,234.426,114.612,0,1.777,1.243,1.962,3.399,6.366,0.010
92,3,75,234.539,114.799,0,1.507,1.393,2.414,4.607,9.490,0.070
93,3,76,233.201,114.088,0,1.384,1.412,2.536,5.068,11.008,0.093
94,3,77,233.396,113.936,0,1.773,1.319,2.195,4.038,8.056,0.024
95,3,78,234.096,113.961,0,1.712,1.356,2.332,4.475,9.378,0.050
96,3,79,233.835,113.928,0,1.576,1.390,2.488,5.015,11.102,0.071
97,3,80,233.953,113.584,0,1.376,1.336,2.238,4.116,8.147,0.049
98,3,81,234.251,114.735,0,1.435,1.335,2.225,4.068,8.010,0.059
99,3,82,234.080,115.415,0,1.911,1.269,2.033,3.587,6.848,0.009
100,3,83,234.003,114.986,0,1.513,1.407,2.540,5.157,11.484,0.063
101,3,84,234.167,115.079,0,1.540,1.332,2.298,4.458,9.528,0.053
102,3,85,234.399,115.067,0,1.381,1.254,2.041,3.722,7.486,0.048
103,3,86,233.973,114.837,0,1.521,1.350,2.312,4.363,8.879,0.053
104,3,87,233.232,113.290,0,1.310,1.393,2.433,4.714,9.930,0.147
105,3,88,234.416,114.594,0,1.039,1.407,2.556,5.254,11.900,0.040
106,3,89,235.098,115.280,0,1.296,1.562,3.057,6.612,15.382,0.023
107,3,90,234.512,115.508,0,1.810,1.279,2.076,3.770,7.557,0.015
108,3,91,235.525,115.564,0,1.904,1.610,3.183,6.952,16.330,0.016
109,3,92,235.984,115.828,0,2.258,1.414,2.526,5.025,10.876,0.018
110,3,93,235.833,115.746,0,1.677,1.413,2.537,5.090,11.153,0.061
111,3,94,236.584,116.157,0,1.235,1.320,2.210,4.087,8.196,0.063
112,3,95,236.847,116.349,0,1.736,1.418,2.468,4.712,9.657,0.044
113,3,96,236.671,116.306,0,2.860,1.352,2.278,4.196,8.276,0.006
114,3,97,236.815,116.629,0,2.234,1.416,2.518,4.963,10.596,0.014
115,3,98,237.091,116.324,0,2.536,1.458,2.705,5.636,12.850,0.007
116,3,99,237.124,116.216,0,2.954,1.369,2.378,4.606,9.745,0.008
117,3,100,235.487,115.869,0,2.531,1.427,2.560,5.095,11.005,0.009
118,3,101,236.478,116.320,0,2.783,1.551,2.984,6.362,14.653,0.006
119,3,102,235.424,115.646,0,1.982,1.458,2.650,5.329,11.584,0.015
120,3,103,235.241,116.378,0,2.663,1.449,2.615,5.223,11.299,0.009
121,3,104,234.289,116.905,0,2.402,1.387,2.414,4.635,9.616,0.014
122,3,105,234.241,117.132,0,1.802,1.335,2.244,4.175,8.450,0.019
123,3,106,234.037,116.247,0,0.990,1.372,2.445,4.930,10.987,0.048
124,3,107,234.109,117.007,0,1.691,1.391,2.458,4.827,10.296,0.046
125,3,108,233.932,116.803,0,2.019,1.382,2.406,4.661,9.848,0.020
126,3,109,233.900,117.052,0,3.031,1.403,2.479,4.870,10.410,0.007
127,3,110,234.214,117.117,0,2.950,1.401,2.439,4.667,9.610,0.007
128,3,111,234.376,116.978,0,2.138,1.507,2.814,5.811,12.945,0.017
129,3,112,233.661,117.460,0,1.817,1.475,2.724,5.594,12.466,0.043
130,3,113,233.097,117.490,0,1.292,1.286,2.153,4.037,8.315,0.092
131,3,114,233.058,117.340,0,1.371,1.364,2.397,4.742,10.321,0.097
132,3,115,232.864,117.635,0,1.475,1.357,2.316,4.401,9.136,0.089
133,3,116,233.635,117.167,0,1.850,1.448,2.580,5.077,10.798,0.040
134,3,117,232.792,117.807,0,1.519,1.326,2.224,4.118,8.259,0.038
135,3,118,232.445,117.772,0,1.742,1.474,2.737,5.659,12.689,0.035
136,3,119,232.501,117.839,0,1.694,1.417,2.551,5.139,11.312,0.062
137,3,120,232.675,117.972,0,1.339,1.375,2.415,4.731,10.091,0.081
138,3,121,232.415,117.600,0,1.530,1.404,2.456,4.722,9.755,0.078
139,3,122,232.971,118.193,0,1.064,1.375,2.420,4.756,10.179,0.070
140,3,123,232.500,118.731,0,1.086,1.332,2.325,4.617,10.181,0.104
141,3,124,232.605,118.704,0,1.382,1.347,2.395,4.885,11.127,0.076
142,3,125,232.816,118.534,0,2.085,1.494,2.847,6.090,14.196,0.012
143,3,126,232.402,118.581,0,1.455,1.436,2.632,5.415,12.202,0.096
144,3,127,232.942,118.239,0,1.588,1.439,2.667,5.573,12.768,0.057
145,3,128,233.064,117.965,0,1.728,1.519,2.900,6.113,13.863,0.013
146,3,129,232.614,117.961,0,1.152,1.515,2.937,6.327,14.714,0.047
147,3,130,233.399,117.666,0,1.319,1.415,2.501,4.909,10.472,0.075
148,3,131,233.557,117.399,0,2.086,1.461,2.620,5.149,10.848,0.016
149,3,132,232.913,117.686,0,1.787,1.375,2.418,4.785,10.428,0.033
150,3,133,232.639,118.406,0,1.257,1.260,2.021,3.582,6.902,0.061
151,3,134,232.289,117.989,0,1.385,1.427,2.568,5.117,11.033,0.106
152,3,135,233.081,117.605,0,1.366,1.517,2.927,6.347,15.022,0.058
153,3,136,234.522,117.269,0,1.671,1.572,3.050,6.546,15.144,0.035
154,3,137,233.843,117.305,0,2.499,1.443,2.591,5.145,11.045,0.007
155,3,138,234.440,116.647,0,1.962,1.543,2.959,6.274,14.356,0.009
156,3,139,234.924,116.354,0,1.936,1.310,2.183,4.013,7.991,0.011
157,3,140,234.764,116.647,0,2.057,1.347,2.269,4.215,8.479,0.010
158,3,141,234.698,116.629,0,2.160,1.508,2.793,5.690,12.473,0.015
159,3,142,235.067,116.808,0,2.260,1.521,2.859,5.924,13.194,0.009
160,3,143,234.385,117.028,0,2.288,1.485,2.738,5.570,12.199,0.017
161,3,144,234.108,116.913,0,1.913,1.443,2.618,5.246,11.351,0.021
162,3,145,234.530,116.308,0,1.821,1.283,2.061,3.614,6.789,0.009
163,3,146,234.594,116.440,0,1.783,1.346,2.261,4.164,8.237,0.032
164,3,147,234.571,116.552,0,1.206,1.362,2.414,4.832,10.672,0.107
165,3,148,234.755,116.174,0,1.192,1.352,2.311,4.374,8.993,0.124
166,3,149,235.373,116.201,0,2.533,1.368,2.306,4.243,8.348,0.007
167,3,150,234.874,115.660,0,2.117,1.386,2.414,4.667,9.805,0.012
168,3,151,234.342,115.653,0,2.111,1.246,1.953,3.348,6.170,0.010
169,3,152,234.449,115.454,0,2.251,1.306,2.132,3.816,7.346,0.011
170,3,153,234.802,115.713,0,1.990,1.277,2.082,3.772,7.478,0.018
171,3,154,234.412,115.695,0,1.643,1.344,2.272,4.219,8.427,0.036
172,3,155,234.619,115.939,0,1.710,1.527,2.928,6.263,14.555,0.031
173,4,0,188.351,124.311,0,1.108,1.331,2.300,4.450,9.428,0.119
174,4,1,187.684,124.424,0,1.499,1.339,2.306,4.430,9.286,0.047
175,4,2,182.999,123.543,0,1.334,1.477,2.758,5.780,13.246,0.100
176,4,3,182.572,122.992,0,1.666,1.480,2.762,5.729,12.881,0.055
177,4,4,181.851,123.058,0,1.610,1.476,2.741,5.658,12.666,0.039
178,4,5,182.137,123.375,0,1.483,1.392,2.474,4.909,10.620,0.049
179,5,0,119.847,126.202,0,1.539,1.309,2.166,3.956,7.814,0.020
180,5,1,119.777,126.038,0,1.221,1.414,2.532,5.031,10.838,0.109
181,5,2,120.342,124.675,0,1.306,1.274,2.030,3.535,6.603,0.061
182,5,3,120.253,125.375,0,1.398,1.198,1.801,2.960,5.259,0.009
183,5,4,120.155,125.550,0,1.672,1.352,2.297,4.303,8.717,0.026
184,5,5,119.674,125.380,0,1.742,1.347,2.311,4.424,9.262,0.025
185,5,6,119.659,125.494,0,1.598,1.279,2.046,3.587,6.772,0.035
186,5,7,119.789,125.475,0,1.128,1.206,1.849,3.137,5.837,0.028
187,6,0,298.160,127.839,0,1.458,1.331,2.220,4.078,8.083,0.044
188,6,1,298.868,127.192,0,1.869,1.416,2.539,5.091,11.142,0.035
189,6,2,299.839,127.225,0,1.668,1.301,2.136,3.882,7.666,0.028
190,6,3,299.676,127.335,0,1.624,1.368,2.318,4.311,8.635,0.045
191,6,4,298.706,127.590,0,1.293,1.307,2.217,4.255,9.065,0.082
192,6,5,297.598,128.452,0,1.061,1.418,2.609,5.400,12.235,0.074
193,6,6,297.851,128.661,0,1.364,1.418,2.587,5.289,11.818,0.093
194,6,7,298.315,128.491,0,1.587,1.288,2.129,3.916,7.876,0.025
195,6,8,297.367,128.552,0,1.184,1.255,2.019,3.611,7.064,0.070
196,7,0,367.937,129.648,0,1.344,1.465,2.685,5.429,11.824,0.090
197,7,1,368.224,130.317,0,1.306,1.447,2.629,5.289,11.498,0.109
198,7,2,368.469,129.720,0,1.378,1.353,2.320,4.434,9.265,0.072
199,8,0,193.051,132.576,0,1.042,1.326,2.268,4.365,9.261,0.121
200,8,1,190.527,137.909,0,1.036,1.371,2.424,4.806,10.425,0.082
201,9,0,227.551,138.906,0,1.535,1.449,2.651,5.409,12.018,0.055
202,9,1,228.411,139.337,0,1.659,1.416,2.502,4.906,10.452,0.038
203,10,0,150.662,140.595,0,1.987,1.466,2.703,5.536,12.291,0.022
204,10,1,150.549,141.120,0,1.752,1.328,2.193,3.968,7.704,0.019
205,10,2,151.199,141.598,0,2.347,1.436,2.588,5.183,11.273,0.016
206,10,3,151.420,141.775,0,2.232,1.366,2.347,4.489,9.371,0.020
207,10,4,151.246,142.093,0,1.770,1.432,2.599,5.238,11.436,0.026
208,10,5,150.942,141.339,0,1.252,1.434,2.593,5.235,11.523,0.093
209,10,6,151.331,140.863,0,1.836,1.508,2.802,5.725,12.566,0.024
210,10,7,151.193,141.223,0,1.795,1.465,2.744,5.753,13.152,0.056
211,10,8,151.948,142.639,0,2.453,1.251,1.984,3.455,6.491,0.008
212,10,9,152.062,142.417,0,2.228,1.399,2.444,4.693,9.688,0.017
213,10,10,151.591,142.238,0,2.080,1.288,2.108,3.840,7.662,0.015
214,10,11,151.832,142.473,0,2.019,1.466,2.686,5.466,12.071,0.009
215,10,12,152.420,143.412,0,1.837,1.295,2.111,3.802,7.432,0.011
216,10,13,153.589,144.323,0,1.497,1.245,1.995,3.557,6.954,0.036
217,10,14,153.179,144.135,0,1.315,1.434,2.598,5.244,11.520,0.075
218,11,0,182.997,155.087,0,1.130,1.440,2.661,5.487,12.301,0.098
219,11,1,182.218,155.518,0,1.659,1.540,2.957,6.308,14.567,0.023
220,11,2,181.546,155.805,0,1.688,1.529,2.873,5.945,13.239,0.026
221,12,0,13.994,155.749,0,1.014,1.377,2.477,5.025,11.201,0.069
222,12,1,13.807,155.435,0,1.688,1.378,2.418,4.767,10.337,0.040
223,12,2,14.155,155.387,0,1.750,1.357,2.359,4.596,9.823,0.043
224,12,3,13.338,156.412,0,2.251,1.324,2.222,4.153,8.495,0.022
225,12,4,13.525,156.919,0,1.805,1.372,2.355,4.442,9.018,0.027
226,12,5,13.516,157.406,0,1.904,1.342,2.233,4.056,7.880,0.017
227,12,6,13.410,157.515,0,2.046,1.328,2.199,3.973,7.674,0.018
228,12,7,13.707,157.275,0,1.319,1.236,1.945,3.362,6.274,0.019
229,12,8,13.151,156.329,0,1.272,1.420,2.542,5.071,11.021,0.107
230,12,9,13.742,155.846,0,1.197,1.343,2.331,4.583,9.977,0.089
231,12,10,14.538,154.786,0,1.802,1.331,2.258,4.260,8.771,0.038
232,12,11,13.814,155.921,0,1.672,1.364,2.354,4.521,9.470,0.046
233,12,12,14.074,156.067,0,1.833,1.427,2.578,5.165,11.217,0.035
234,12,13,13.561,155.715,0,1.331,1.241,1.950,3.355,6.210,0.039
235,12,14,13.939,155.818,0,1.573,1.352,2.288,4.290,8.746,0.053
236,12,15,13.669,156.432,0,1.493,1.323,2.235,4.186,8.529,0.057
237,12,16,13.732,156.554,0,1.294,1.302,2.156,3.963,7.947,0.077
238,12,17,14.144,156.868,0,1.495,1.364,2.383,4.649,9.899,0.068
239,12,18,13.691,156.984,0,1.587,1.290,2.105,3.777,7.308,0.031
240,12,19,13.604,157.164,0,2.444,1.306,2.135,3.831,7.402,0.010
241,12,20,13.781,155.731,0,1.201,1.345,2.318,4.504,9.673,0.099
242,12,21,14.236,155.978,0,1.276,1.359,2.396,4.763,10.421,0.097
243,12,22,13.477,156.641,0,1.362,1.381,2.428,4.769,10.227,0.126
244,12,23,13.847,156.844,0,1.950,1.354,2.324,4.438,9.248,0.031
245,12,24,13.865,157.271,0,1.786,1.401,2.484,4.898,10.519,0.035
246,12,25,13.724,157.545,0,1.134,1.281,2.046,3.573,6.693,0.063
247,13,0,177.740,155.373,0,1.121,1.365,2.416,4.853,10.797,0.102
248,13,1,179.879,156.225,0,1.513,1.680,3.517,8.139,20.196,0.010
249,14,0,358.135,161.791,0,2.006,1.427,2.562,5.110,11.065,0.033
250,14,1,357.696,162.393,0,2.071,1.322,2.178,3.926,7.585,0.008
251,14,2,357.994,162.100,0,2.066,1.383,2.442,4.815,10.364,0.023
252,14,3,357.262,162.116,0,1.899,1.421,2.541,5.055,10.938,0.026
253,14,4,357.553,162.447,0,1.780,1.458,2.665,5.428,12.040,0.023
254,14,5,356.744,162.172,0,2.310,1.280,2.102,3.825,7.574,0.007
255,14,6,356.945,162.232,0,1.666,1.339,2.286,4.337,8.970,0.045
256,14,7,356.821,162.291,0,1.963,1.349,2.300,4.363,9.034,0.024
257,14,8,356.875,162.517,0,1.937,1.309,2.190,4.096,8.416,0.014
258,14,9,357.035,162.800,0,1.689,1.356,2.333,4.433,9.104,0.057
259,14,10,356.816,162.397,0,1.670,1.353,2.382,4.737,10.398,0.046
260,14,11,357.400,162.586,0,1.531,1.237,1.977,3.532,6.964,0.021
261,14,12,357.828,162.246,0,1.979,1.363,2.333,4.388,8.880,0.022
262,14,13,357.277,162.314,0,2.020,1.327,2.236,4.190,8.564,0.007
263,14,14,357.291,162.743,0,1.484,1.396,2.463,4.841,10.376,0.074
264,15,0,318.955,163.093,0,1.156,1.359,2.396,4.759,10.391,0.106
265,15,1,318.119,162.908,0,1.421,1.394,2.457,4.802,10.170,0.070
266,15,2,318.994,162.289,0,1.347,1.445,2.618,5.245,11.341,0.107
267,15,3,320.149,162.365,0,1.333,1.436,2.612,5.297,11.707,0.100
268,15,4,318.422,162.541,0,1.496,1.484,2.793,5.852,13.318,0.049
269,15,5,318.603,163.509,0,1.546,1.566,3.010,6.350,14.350,0.028
270,15,6,317.558,163.753,0,1.929,1.331,2.265,4.316,9.027,0.022
271,15,7,318.115,163.032,0,1.647,1.414,2.535,5.062,10.995,0.048
272,15,8,318.635,162.520,0,1.276,1.196,1.834,3.098,5.681,0.027
273,15,9,318.252,162.862,0,1.406,1.380,2.391,4.566,9.406,0.061
274,16,0,199.265,165.999,0,1.839,1.427,2.569,5.132,11.097,0.031
275,16,1,199.739,165.970,0,1.761,1.443,2.629,5.326,11.704,0.030
276,16,2,199.060,165.767,0,2.375,1.377,2.384,4.557,9.405,0.011
277,16,3,199.284,165.747,0,2.091,1.320,2.167,3.907,7.589,0.033
278,16,4,200.113,165.741,0,1.791,1.429,2.549,5.028,10.736,0.025
279,16,5,198.432,166.621,0,1.556,1.412,2.599,5.412,12.412,0.030
280,16,6,199.349,166.480,0,2.233,1.389,2.444,4.802,10.313,0.021
281,16,7,198.695,166.912,0,1.560,1.436,2.577,5.130,11.079,0.061
282,16,8,198.683,166.458,0,1.781,1.337,2.247,4.175,8.424,0.027
283,16,9,198.611,166.400,0,1.802,1.413,2.585,5.329,12.069,0.030
284,16,10,198.380,166.714,0,2.791,1.456,2.604,5.117,10.819,0.008
285,16,11,197.908,166.874,0,2.636,1.484,2.747,5.614,12.377,0.008
286,16,12,197.886,167.210,0,2.466,1.419,2.541,5.062,10.971,0.009
287,16,13,198.058,167.382,0,2.659,1.413,2.489,4.851,10.237,0.009
288,16,14,197.724,167.490,0,3.460,1.444,2.588,5.125,10.970,0.007
289,16,15,198.099,167.660,0,2.831,1.475,2.707,5.498,12.081,0.007
290,16,16,197.778,166.851,0,1.983,1.418,2.576,5.256,11.758,0.013
291,16,17,197.927,167.989,0,2.417,1.541,2.954,6.260,14.301,0.006
292,16,18,197.681,167.648,0,2.385,1.498,2.784,5.732,12.761,0.011
293,16,19,197.626,167.861,0,2.513,1.369,2.350,4.460,9.161,0.011
294,16,20,198.141,167.939,0,2.486,1.471,2.702,5.507,12.155,0.007
295,16,21,197.942,167.901,0,3.130,1.426,2.581,5.219,11.507,0.006
296,16,22,196.729,168.014,0,2.599,1.480,2.771,5.816,13.312,0.006
297,16,23,197.292,167.555,0,2.272,1.422,2.504,4.862,10.192,0.008
298,16,24,197.016,167.588,0,2.011,1.448,2.665,5.489,12.340,0.012
299,16,25,197.426,167.344,0,2.178,1.361,2.330,4.425,9.145,0.014
300,16,26,196.396,167.652,0,3.046,1.432,2.573,5.140,11.165,0.006
301,16,27,194.869,167.667,0,4.120,1.526,2.888,6.032,13.577,0.006
302,16,28,194.349,168.123,0,3.229,1.465,2.698,5.529,12.311,0.007
303,16,29,194.793,168.399,0,3.128,1.578,3.052,6.487,14.796,0.006
304,16,30,194.642,168.608,0,3.677,1.617,3.190,6.901,15.949,0.006
305,16,31,193.872,169.037,0,3.167,1.398,2.472,4.859,10.374,0.006
306,16,32,194.909,168.524,0,3.690,1.580,3.066,6.531,14.901,0.008
307,16,33,194.481,168.002,0,3.245,1.436,2.577,5.117,10.991,0.007
308,16,34,194.399,167.868,0,3.356,1.473,2.708,5.531,12.253,0.007
309,16,35,195.064,167.819,0,3.815,1.627,3.221,6.994,16.243,0.007
310,16,36,195.495,167.303,0,3.365,1.602,3.118,6.659,15.241,0.007
311,16,37,195.586,167.414,0,4.497,1.424,2.537,5.006,10.714,0.006
312,16,38,196.990,166.917,0,3.136,1.576,3.098,6.750,15.868,0.006
313,16,39,196.557,167.233,0,3.970,1.421,2.508,4.883,10.270,0.007
314,16,40,195.834,167.342,0,2.978,1.607,3.182,6.980,16.509,0.006
315,16,41,195.088,166.873,0,1.876,1.510,2.960,6.571,15.959,0.014
316,16,42,196.478,167.170,0,3.292,1.508,2.821,5.854,13.149,0.006
317,16,43,198.224,166.752,0,2.782,1.537,2.969,6.388,14.898,0.006
318,16,44,198.800,167.388,0,1.803,1.373,2.365,4.535,9.487,0.024
319,16,45,198.564,166.804,0,1.723,1.407,2.519,5.018,10.883,0.048
320,16,46,198.374,166.704,0,1.971,1.409,2.527,5.075,11.165,0.032
321,16,47,198.704,166.773,0,2.125,1.432,2.574,5.154,11.243,0.017
322,16,48,197.295,166.700,0,2.244,1.480,2.817,6.046,14.208,0.014
323,16,49,197.621,167.131,0,2.342,1.567,3.072,6.694,15.763,0.007
324,16,50,198.365,167.455,0,1.971,1.646,3.336,7.500,18.183,0.007
325,17,0,30.655,170.049,0,1.646,1.450,2.645,5.358,11.762,0.039
326,17,1,31.117,169.369,0,1.482,1.514,2.831,5.866,13.143,0.057
327,17,2,30.447,169.708,0,2.411,1.255,1.976,3.404,6.300,0.015
328,18,0,353.643,178.502,0,1.922,1.399,2.438,4.698,9.820,0.036
329,18,1,354.483,178.218,0,2.060,1.458,2.641,5.287,11.441,0.020
330,18,2,354.242,178.744,0,1.386,1.417,2.542,5.082,11.051,0.083
331,18,3,354.586,177.603,0,1.665,1.328,2.245,4.218,8.621,0.034
332,18,4,353.716,178.563,0,1.383,1.525,2.881,6.044,13.734,0.054
333,18,5,354.224,178.232,0,1.605,1.333,2.267,4.309,8.971,0.044
334,18,6,355.351,179.616,0,1.528,1.256,2.007,3.564,6.932,0.032
335,18,7,354.577,179.304,0,1.647,1.473,2.727,5.633,12.676,0.098
336,18,8,354.617,178.310,0,1.396,1.340,2.279,4.320,8.959,0.044
337,18,9,354.061,177.971,0,1.266,1.443,2.684,5.615,12.839,0.078
338,18,10,354.516,178.563,0,1.506,1.308,2.143,3.862,7.523,0.038
339,18,11,353.951,178.107,0,1.332,1.385,2.455,4.876,10.598,0.120
340,18,12,354.398,178.126,0,1.759,1.437,2.596,5.203,11.308,0.040
341,18,13,354.558,178.686,0,1.817,1.247,1.959,3.364,6.206,0.006
342,18,14,354.422,178.104,0,1.029,1.320,2.263,4.351,9.192,0.094
343,18,15,354.225,178.415,0,1.191,1.535,3.005,6.510,15.167,0.017
344,18,16,354.369,179.162,0,1.288,1.379,2.445,4.875,10.686,0.102
345,18,17,354.825,178.116,0,1.009,1.383,2.501,5.123,11.569,0.043
346,19,0,346.183,181.338,0,1.279,1.357,2.301,4.328,8.857,0.092
347,19,1,345.382,180.467,0,1.415,1.468,2.701,5.557,12.482,0.093
348,20,0,211.657,182.461,0,1.399,1.465,2.739,5.706,12.908,0.064
