 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
50,2,47,307.821,44.095,0,1.695,1.313,2.198,4.101,8.375,0.079
51,2,48,307.900,43.985,0,1.671,1.412,2.500,4.903,10.409,0.149
52,3,0,367.943,91.734,0,1.459,1.346,2.294,4.307,8.723,0.141
53,3,1,368.078,91.857,0,2.193,1.334,2.240,4.151,8.321,0.048
54,3,2,368.826,91.918,0,1.687,1.415,2.482,4.797,9.993,0.096
55,3,3,367.966,92.263,0,1.462,1.424,2.593,5.296,11.834,0.042
56,3,4,368.026,91.836,0,1.920,1.383,2.382,4.517,9.233,0.120
57,3,5,367.798,91.531,0,2.111,1.433,2.568,5.100,10.981,0.064
58,3,6,368.199,92.836,0,1.428,1.377,2.400,4.635,9.698,0.131
59,3,7,367.985,92.823,0,1.919,1.391,2.445,4.776,10.146,0.047
60,3,8,368.047,92.228,0,1.981,1.340,2.318,4.496,9.588,0.071
61,3,9,367.903,92.355,0,2.231,1.487,2.773,5.745,12.897,0.031
62,3,10,368.130,92.772,0,2.209,1.350,2.290,4.283,8.662,0.054
63,3,11,368.182,93.254,0,2.519,1.346,2.276,4.255,8.629,0.058
64,3,12,368.164,92.708,0,3.149,1.332,2.227,4.091,8.100,0.048
65,3,13,368.478,92.921,0,2.200,1.344,2.272,4.231,8.509,0.063
66,3,14,369.009,93.541,0,1.274,1.339,2.296,4.405,9.267,0.076
67,3,15,368.877,93.979,0,1.351,1.609,3.248,7.257,17.451,0.038
68,3,16,369.309,94.001,0,1.590,1.417,2.519,4.982,10.703,0.169
69,3,17,368.614,93.488,0,2.308,1.275,2.070,3.740,7.412,0.042
70,3,18,368.525,93.427,0,2.273,1.325,2.168,3.885,7.491,0.041
71,3,19,368.636,93.263,0,1.196,1.297,2.144,3.993,8.246,0.096
72,3,20,368.396,93.288,0,1.946,1.269,2.047,3.644,7.037,0.048
73,3,21,368.493,93.683,0,2.279,1.273,2.045,3.613,6.895,0.057
74,3,22,368.701,93.324,0,2.524,1.302,2.116,3.773,7.249,0.031
75,3,23,369.874,94.838,0,2.524,1.362,2.336,4.438,9.147,0.048
76,3,24,369.879,94.479,0,2.035,1.396,2.453,4.778,10.086,0.096
77,3,25,370.150,94.209,0,2.332,1.321,2.192,4.004,7.895,0.079
78,3,26,369.672,95.152,0,1.963,1.288,2.082,3.708,7.142,0.058
79,3,27,369.779,94.673,0,2.302,1.296,2.131,3.895,7.783,0.057
80,3,28,369.630,94.517,0,2.312,1.282,2.078,3.691,7.058,0.057
81,3,29,369.671,94.499,0,2.130,1.233,1.927,3.291,6.038,0.036
82,3,30,369.815,94.479,0,2.534,1.344,2.290,4.331,8.915,0.045
83,3,31,370.093,94.830,0,2.398,1.419,2.534,5.020,10.789,0.047
84,3,32,369.740,94.449,0,2.283,1.387,2.394,4.536,9.246,0.040
85,3,33,369.888,94.982,0,2.112,1.395,2.471,4.874,10.460,0.048
86,3,34,370.307,94.591,0,1.885,1.406,2.463,4.738,9.792,0.094
87,3,35,370.518,94.569,0,2.647,1.383,2.387,4.533,9.290,0.037
88,3,36,370.341,95.459,0,1.859,1.404,2.504,5.010,11.001,0.158
89,3,37,370.367,94.620,0,3.082,1.341,2.264,4.210,8.466,0.036
90,3,38,370.211,95.105,0,2.852,1.336,2.246,4.180,8.455,0.062
91,3,39,370.460,95.121,0,2.459,1.359,2.313,4.348,8.857,0.055
92,3,40,370.065,94.598,0,1.594,1.411,2.535,5.079,11.098,0.133
93,3,41,370.074,95.188,0,1.742,1.302,2.135,3.871,7.614,0.086
94,3,42,370.589,95.519,0,2.255,1.266,2.019,3.523,6.612,0.036
95,3,43,369.800,94.955,0,2.083,1.396,2.467,4.851,10.375,0.060
96,3,44,369.066,94.497,0,2.477,1.363,2.355,4.512,9.382,0.082
97,3,45,369.300,94.504,0,2.334,1.363,2.346,4.465,9.196,0.082
98,3,46,369.472,94.396,0,2.656,1.362,2.305,4.265,8.453,0.040
99,3,47,369.389,94.362,0,2.484,1.286,2.070,3.638,6.848,0.036
100,3,48,369.938,94.991,0,1.844,1.415,2.536,5.068,11.027,0.087
101,3,49,369.149,93.956,0,1.764,1.317,2.208,4.094,8.226,0.068
102,3,50,368.625,93.796,0,1.937,1.446,2.602,5.172,11.112,0.070
103,3,51,368.872,93.969,0,2.619,1.374,2.386,4.595,9.610,0.032
104,3,52,368.657,93.727,0,2.683,1.238,1.944,3.370,6.363,0.031
105,3,53,368.873,93.295,0,1.861,1.350,2.318,4.463,9.455,0.082
106,3,54,368.499,93.278,0,2.237,1.379,2.348,4.395,8.857,0.062
107,3,55,368.500,92.841,0,1.749,1.325,2.223,4.148,8.465,0.068
108,3,56,368.718,93.281,0,1.783,1.349,2.275,4.233,8.519,0.090
109,3,57,368.865,94.619,0,1.880,1.318,2.177,3.970,7.851,0.058
110,3,58,369.501,94.717,0,1.908,1.343,2.269,4.244,8.627,0.037
111,3,59,369.545,94.580,0,1.783,1.253,2.018,3.649,7.314,0.046
112,3,60,368.833,94.674,0,3.014,1.288,2.097,3.766,7.335,0.042
113,3,61,369.290,94.483,0,2.078,1.414,2.475,4.746,9.767,0.065
114,3,62,369.008,94.370,0,2.822,1.394,2.450,4.782,10.144,0.043
115,3,63,369.067,94.393,0,2.527,1.476,2.742,5.657,12.658,0.037
116,3,64,369.142,94.806,0,1.414,1.370,2.414,4.733,10.077,0.143
117,3,65,369.711,94.745,0,2.293,1.340,2.293,4.374,9.120,0.031
118,3,66,369.975,95.134,0,2.188,1.394,2.468,4.887,10.591,0.101
119,3,67,370.626,94.961,0,1.924,1.362,2.334,4.415,9.034,0.049
120,3,68,370.615,95.131,0,2.524,1.360,2.342,4.476,9.291,0.042
121,3,69,370.614,95.314,0,2.552,1.314,2.144,3.816,7.255,0.035
122,3,70,370.434,96.144,0,3.023,1.354,2.309,4.359,8.931,0.050
123,3,71,369.761,96.590,0,3.018,1.322,2.192,3.978,7.743,0.045
124,3,72,369.547,96.880,0,2.861,1.356,2.307,4.350,8.924,0.056
125,3,73,370.341,97.192,0,1.909,1.440,2.542,4.908,10.141,0.045
126,3,74,369.526,98.012,0,2.074,1.384,2.398,4.592,9.522,0.084
127,3,75,369.052,97.149,0,2.846,1.391,2.450,4.787,10.146,0.043
128,3,76,369.399,97.653,0,2.460,1.398,2.419,4.577,9.263,0.036
129,3,77,370.170,97.158,0,2.370,1.441,2.584,5.114,10.933,0.038
130,3,78,370.559,97.636,0,1.817,1.313,2.161,3.921,7.696,0.070
131,3,79,369.844,98.907,0,2.047,1.318,2.214,4.132,8.415,0.053
132,3,80,368.214,99.315,0,2.715,1.348,2.280,4.256,8.609,0.038
133,3,81,367.903,99.640,0,1.679,1.364,2.343,4.487,9.385,0.068
134,3,82,368.146,99.486,0,1.544,1.416,2.518,5.001,10.859,0.115
135,3,83,367.379,100.093,0,1.690,1.311,2.223,4.243,8.946,0.068
136,3,84,367.948,99.511,0,1.633,1.442,2.622,5.300,11.622,0.085
137,3,85,368.329,99.442,0,1.537,1.446,2.603,5.203,11.295,0.073
138,3,86,368.479,99.398,0,1.347,1.431,2.558,5.100,11.100,0.135
139,3,87,368.493,99.486,0,1.498,1.326,2.254,4.290,8.976,0.182
140,3,88,367.724,99.585,0,1.511,1.296,2.113,3.811,7.462,0.076
141,3,89,367.862,99.655,0,1.900,1.288,2.091,3.726,7.152,0.128
142,3,90,369.101,99.570,0,2.294,1.373,2.348,4.412,8.937,0.043
143,3,91,368.867,99.591,0,1.836,1.363,2.389,4.711,10.231,0.063
144,3,92,369.118,100.231,0,2.412,1.441,2.591,5.161,11.133,0.040
145,3,93,370.362,99.541,0,1.701,1.503,2.749,5.531,11.976,0.065
146,3,94,370.482,99.175,0,1.860,1.453,2.587,5.042,10.522,0.041
147,3,95,370.063,99.473,0,1.777,1.373,2.421,4.772,10.276,0.136
148,3,96,370.304,99.361,0,1.733,1.272,2.046,3.646,7.093,0.092
149,3,97,370.319,99.193,0,1.929,1.252,1.963,3.366,6.204,0.046
150,3,98,369.605,99.661,0,1.195,1.386,2.438,4.770,10.153,0.156
151,3,99,370.703,99.827,0,1.405,1.380,2.411,4.671,9.817,0.181
152,4,0,126.701,130.021,0,1.495,1.396,2.468,4.870,10.492,0.141
153,4,1,126.686,130.205,0,1.500,1.399,2.432,4.667,9.700,0.141
154,4,2,127.262,130.418,0,2.095,1.409,2.464,4.728,9.752,0.037
155,4,3,126.356,130.659,0,1.946,1.316,2.190,4.014,7.946,0.040
156,4,4,126.166,129.978,0,1.279,1.480,2.821,5.990,13.784,0.128
157,4,5,126.511,130.811,0,1.241,1.357,2.417,4.919,11.142,0.071
158,4,6,126.522,130.276,0,1.047,1.312,2.300,4.580,10.108,0.100
159,4,7,125.261,131.204,0,1.540,1.503,2.833,5.920,13.374,0.057
160,4,8,125.215,130.705,0,1.896,1.387,2.419,4.684,9.867,0.083
161,4,9,125.429,130.642,0,2.014,1.347,2.273,4.232,8.543,0.031
162,4,10,125.638,131.185,0,1.401,1.351,2.325,4.476,9.457,0.070
163,4,11,125.421,130.877,0,1.563,1.440,2.605,5.217,11.302,0.132
164,5,0,302.753,153.875,0,2.316,1.409,2.479,4.807,10.054,0.043
165,5,1,303.106,154.153,0,1.599,1.418,2.564,5.188,11.456,0.116
166,5,2,302.897,154.435,0,1.588,1.407,2.505,4.987,10.853,0.095
167,5,3,302.526,154.388,0,1.857,1.239,1.964,3.462,6.702,0.038
168,5,4,303.012,154.943,0,1.404,1.510,2.851,5.948,13.358,0.105
169,5,5,302.203,155.142,0,1.153,1.293,2.116,3.849,7.656,0.065
170,5,6,302.497,155.367,0,1.918,1.370,2.336,4.377,8.837,0.078
171,5,7,301.735,153.798,0,2.027,1.467,2.706,5.574,12.501,0.039
172,5,8,301.901,154.157,0,2.400,1.396,2.465,4.841,10.342,0.038
173,5,9,302.441,153.761,0,1.611,1.519,2.852,5.902,13.152,0.054
174,5,10,302.044,153.727,0,2.055,1.350,2.292,4.308,8.772,0.079
175,5,11,302.249,153.627,0,2.308,1.357,2.280,4.190,8.250,0.058
176,5,12,301.693,153.481,0,1.978,1.332,2.229,4.132,8.336,0.048
177,5,13,302.361,153.461,0,1.788,1.382,2.414,4.712,10.062,0.045
178,5,14,302.162,153.303,0,2.067,1.443,2.581,5.058,10.626,0.047
179,5,15,301.156,152.737,0,2.618,1.469,2.684,5.412,11.782,0.036
180,5,16,300.560,152.501,0,2.159,1.502,2.806,5.803,12.979,0.055
181,5,17,301.250,153.034,0,2.179,1.438,2.628,5.366,11.940,0.047
182,5,18,301.392,152.830,0,2.185,1.381,2.383,4.541,9.356,0.045
183,5,19,301.289,152.849,0,2.209,1.409,2.473,4.781,9.971,0.036
184,5,20,301.424,152.923,0,1.548,1.569,3.034,6.474,14.876,0.043
185,5,21,300.972,152.780,0,1.771,1.453,2.609,5.143,10.888,0.059
186,5,22,301.093,152.565,0,1.726,1.280,2.094,3.804,7.543,0.074
187,5,23,301.213,153.304,0,1.789,1.426,2.544,5.000,10.586,0.144
188,5,24,302.018,153.333,0,1.769,1.401,2.441,4.698,9.772,0.059
189,5,25,301.567,153.670,0,2.292,1.456,2.624,5.220,11.207,0.036
190,5,26,302.261,153.593,0,2.298,1.392,2.411,4.598,9.466,0.048
191,5,27,302.693,153.551,0,1.994,1.365,2.303,4.239,8.333,0.064
192,5,28,302.355,153.328,0,1.545,1.314,2.205,4.146,8.576,0.063
193,5,29,302.150,153.964,0,2.248,1.444,2.582,5.067,10.665,0.038
194,5,30,301.732,153.668,0,1.684,1.387,2.428,4.708,9.887,0.074
195,5,31,302.141,153.424,0,2.143,1.465,2.658,5.331,11.554,0.038
196,5,32,302.233,153.465,0,1.854,1.576,3.082,6.698,15.750,0.038
197,5,33,302.327,153.495,0,1.948,1.395,2.403,4.536,9.192,0.070
198,5,34,302.575,153.157,0,1.841,1.414,2.488,4.802,9.944,0.085
199,5,35,302.902,153.980,0,1.632,1.457,2.704,5.602,12.623,0.055
200,5,36,302.962,154.045,0,1.949,1.522,2.863,5.924,13.167,0.056
201,5,37,303.173,153.533,0,1.518,1.463,2.703,5.581,12.571,0.077
202,5,38,303.441,154.331,0,1.684,1.512,2.846,5.939,13.391,0.062
203,5,39,303.342,153.460,0,1.886,1.457,2.637,5.279,11.423,0.060
204,5,40,302.819,154.165,0,1.576,1.524,2.847,5.838,12.840,0.072
205,5,41,302.954,153.811,0,2.127,1.408,2.472,4.797,10.066,0.072
206,5,42,303.297,153.721,0,1.831,1.472,2.664,5.282,11.210,0.039
207,5,43,303.429,153.687,0,1.578,1.474,2.699,5.476,12.008,0.090
208,5,44,303.510,153.863,0,1.464,1.334,2.253,4.221,8.608,0.122
209,5,45,303.321,154.492,0,1.271,1.432,2.538,4.933,10.289,0.120
210,5,46,304.121,153.932,0,1.361,1.430,2.548,4.990,10.510,0.090
211,5,47,302.857,153.333,0,1.730,1.439,2.542,4.964,10.500,0.121
212,5,48,303.308,154.217,0,1.434,1.469,2.734,5.639,12.571,0.142
213,6,0,311.531,195.554,0,1.299,1.236,1.938,3.391,6.552,0.047
214,6,1,311.415,195.539,0,1.203,1.216,1.874,3.168,5.790,0.048
215,7,0,258.880,231.411,0,1.462,1.414,2.517,4.998,10.829,0.114
216,7,1,259.096,232.039,0,2.157,1.418,2.533,5.011,10.736,0.048
217,7,2,258.665,231.607,0,1.573,1.257,2.030,3.651,7.197,0.039
218,7,3,258.574,231.579,0,1.384,1.299,2.155,3.998,8.162,0.078
219,7,4,258.468,231.849,0,1.595,1.416,2.554,5.162,11.417,0.069
220,7,5,258.694,231.870,0,2.179,1.366,2.383,4.646,9.907,0.049
221,7,6,258.888,232.265,0,1.574,1.429,2.568,5.121,11.067,0.066
222,7,7,258.742,232.059,0,1.696,1.404,2.492,4.889,10.355,0.117
223,7,8,258.720,232.345,0,1.888,1.452,2.649,5.370,11.818,0.064
224,7,9,259.331,232.678,0,1.434,1.572,3.079,6.662,15.500,0.032
225,7,10,258.857,232.080,0,1.615,1.485,2.794,5.872,13.424,0.063
226,7,11,259.418,231.877,0,1.956,1.392,2.408,4.591,9.465,0.054
227,7,12,258.839,232.296,0,2.254,1.436,2.606,5.250,11.469,0.054
228,7,13,258.702,231.648,0,2.111,1.310,2.153,3.900,7.651,0.069
229,7,14,258.311,231.750,0,2.540,1.394,2.415,4.602,9.460,0.051
230,7,15,258.804,232.123,0,1.324,1.351,2.360,4.651,10.102,0.126
231,7,16,258.890,231.884,0,1.752,1.432,2.586,5.180,11.238,0.078
232,7,17,258.874,232.268,0,1.721,1.424,2.535,4.984,10.598,0.114
233,7,18,258.892,231.945,0,1.844,1.420,2.551,5.113,11.179,0.057
234,7,19,258.970,231.750,0,1.815,1.378,2.409,4.707,10.062,0.055
235,7,20,258.669,231.821,0,2.234,1.331,2.223,4.085,8.102,0.039
236,7,21,259.156,231.647,0,2.431,1.375,2.376,4.555,9.504,0.033
237,7,22,259.417,231.870,0,1.717,1.399,2.432,4.669,9.699,0.071
238,7,23,260.007,231.710,0,1.844,1.316,2.231,4.239,8.854,0.049
239,7,24,259.341,231.630,0,2.393,1.314,2.176,3.999,8.017,0.040
240,7,25,259.657,231.519,0,2.177,1.333,2.204,3.989,7.752,0.055
241,7,26,259.665,231.157,0,1.911,1.275,2.052,3.650,7.048,0.058
242,7,27,259.988,231.648,0,2.176,1.269,2.058,3.683,7.138,0.050
243,7,28,260.152,231.575,0,2.630,1.353,2.278,4.217,8.427,0.053
244,7,29,259.811,231.229,0,1.882,1.331,2.226,4.107,8.199,0.065
245,7,30,260.009,231.341,0,2.301,1.329,2.231,4.128,8.252,0.058
246,7,31,260.199,231.201,0,2.555,1.382,2.361,4.396,8.729,0.033
247,7,32,259.883,231.362,0,2.479,1.339,2.241,4.133,8.244,0.040
248,7,33,260.069,231.325,0,2.972,1.456,2.641,5.299,11.487,0.029
249,7,34,259.229,231.892,0,2.291,1.361,2.317,4.353,8.850,0.038
250,7,35,259.232,231.944,0,2.201,1.316,2.212,4.149,8.515,0.063
251,8,0,340.386,237.334,0,1.520,1.286,2.117,3.884,7.811,0.081
252,8,1,341.074,237.464,0,1.416,1.294,2.158,4.014,8.177,0.084
253,8,2,340.546,237.582,0,1.830,1.307,2.166,3.996,8.079,0.038
254,8,3,340.925,237.083,0,2.233,1.423,2.533,4.988,10.627,0.040
255,8,4,340.375,237.167,0,1.229,1.372,2.373,4.529,9.338,0.091
256,8,5,339.946,238.095,0,0.898,1.288,2.202,4.279,9.224,0.073
257,9,0,132.407,250.965,0,2.251,1.465,2.702,5.544,12.346,0.043
258,9,1,132.876,251.036,0,1.563,1.406,2.508,5.008,10.925,0.147
259,9,2,132.695,250.984,0,1.417,1.560,3.019,6.432,14.707,0.070
260,9,3,132.640,250.616,0,1.230,1.332,2.282,4.378,9.230,0.159
261,9,4,131.866,250.461,0,1.904,1.387,2.422,4.684,9.817,0.118
262,9,5,132.128,250.552,0,1.053,1.483,2.860,6.173,14.471,0.043
263,9,6,131.542,250.122,0,1.849,1.408,2.483,4.857,10.323,0.084
264,9,7,131.035,250.235,0,1.612,1.399,2.463,4.781,10.016,0.147
265,9,8,130.972,250.342,0,1.737,1.335,2.313,4.506,9.668,0.115
266,9,9,130.967,250.048,0,1.419,1.365,2.412,4.794,10.471,0.146
267,9,10,131.747,250.361,0,1.212,1.426,2.660,5.622,13.054,0.096
268,9,11,131.465,249.865,0,1.233,1.439,2.604,5.248,11.501,0.147
269,9,12,131.284,250.245,0,1.191,1.308,2.212,4.228,8.966,0.134
270,9,13,131.533,250.311,0,1.381,1.430,2.601,5.313,11.883,0.094
271,9,14,131.211,250.020,0,1.708,1.436,2.614,5.311,11.773,0.088
272,9,15,130.875,250.113,0,1.512,1.503,2.807,5.785,12.830,0.068
273,9,16,131.892,249.844,0,1.793,1.377,2.401,4.647,9.775,0.069
274,9,17,131.056,250.244,0,1.802,1.406,2.474,4.789,9.968,0.125
275,9,18,131.853,250.337,0,1.218,1.439,2.644,5.449,12.296,0.087
276,9,19,131.848,249.658,0,1.381,1.332,2.238,4.185,8.555,0.082
277,9,20,131.330,250.374,0,1.952,1.336,2.230,4.108,8.198,0.081
278,9,21,131.528,249.973,0,1.515,1.423,2.581,5.228,11.535,0.083
279,9,22,131.182,250.335,0,1.375,1.347,2.310,4.406,9.158,0.085
280,9,23,131.492,249.907,0,1.603,1.278,2.068,3.717,7.309,0.045
281,9,24,131.416,249.239,0,1.526,1.502,2.812,5.860,13.268,0.105
282,9,25,131.646,250.095,0,1.261,1.342,2.316,4.454,9.353,0.057
283,10,0,270.258,250.413,0,1.802,1.521,2.811,5.675,12.241,0.047
284,10,1,270.409,249.712,0,1.830,1.393,2.475,4.928,10.758,0.052
285,10,2,270.420,250.320,0,2.622,1.351,2.282,4.236,8.475,0.037
286,10,3,270.473,249.890,0,2.029,1.393,2.471,4.907,10.680,0.057
287,10,4,269.898,250.085,0,2.521,1.364,2.355,4.503,9.340,0.051
288,10,5,269.251,249.819,0,3.038,1.369,2.323,4.330,8.693,0.042
289,10,6,269.427,250.043,0,2.594,1.284,2.102,3.804,7.478,0.043
290,10,7,269.657,249.886,0,3.444,1.308,2.135,3.807,7.269,0.038
291,10,8,269.484,250.073,0,3.276,1.299,2.141,3.903,7.736,0.037
292,10,9,269.323,249.926,0,2.798,1.329,2.229,4.158,8.477,0.031
293,10,10,270.021,250.429,0,3.126,1.335,2.261,4.256,8.735,0.040
294,10,11,269.876,249.974,0,2.869,1.386,2.434,4.748,10.063,0.053
295,10,12,269.484,249.702,0,2.739,1.395,2.398,4.507,9.070,0.048
296,10,13,269.423,250.235,0,2.448,1.334,2.253,4.221,8.602,0.067
297,10,14,269.430,250.026,0,2.721,1.391,2.453,4.813,10.278,0.051
298,10,15,268.707,249.550,0,2.905,1.391,2.396,4.530,9.210,0.036
299,10,16,269.305,249.715,0,2.975,1.344,2.264,4.211,8.482,0.053
300,10,17,268.530,250.058,0,2.209,1.316,2.175,3.936,7.640,0.042
301,10,18,268.390,249.922,0,2.449,1.393,2.440,4.726,9.904,0.040
302,10,19,268.542,249.641,0,3.207,1.335,2.218,4.024,7.808,0.036
303,10,20,268.191,249.507,0,2.775,1.305,2.134,3.816,7.316,0.037
304,10,21,268.172,249.380,0,2.971,1.319,2.186,3.990,7.879,0.033
305,10,22,268.371,249.479,0,3.736,1.308,2.144,3.868,7.543,0.031
306,10,23,268.138,249.039,0,2.760,1.372,2.388,4.635,9.816,0.046
307,10,24,268.278,249.120,0,2.911,1.314,2.157,3.887,7.540,0.040
308,10,25,268.876,249.390,0,2.344,1.332,2.234,4.157,8.429,0.077
309,10,26,268.501,249.256,0,2.228,1.321,2.217,4.156,8.551,0.036
310,10,27,268.590,249.303,0,2.235,1.349,2.268,4.193,8.358,0.052
311,10,28,268.538,249.409,0,2.181,1.310,2.136,3.824,7.382,0.057
312,10,29,268.374,249.445,0,2.682,1.373,2.369,4.526,9.375,0.036
313,10,30,268.212,249.170,0,2.754,1.373,2.375,4.546,9.432,0.042
314,10,31,268.044,249.303,0,2.266,1.413,2.523,5.006,10.789,0.051
315,10,32,268.275,249.198,0,1.984,1.280,2.067,3.667,7.017,0.039
316,10,33,268.161,249.250,0,2.364,1.377,2.391,4.613,9.681,0.036
317,10,34,268.250,249.329,0,2.800,1.438,2.570,5.076,10.856,0.035
318,10,35,268.614,249.549,0,2.347,1.415,2.506,4.918,10.470,0.037
319,10,36,268.552,249.364,0,2.119,1.307,2.137,3.832,7.398,0.056
320,10,37,268.536,249.496,0,2.111,1.274,2.042,3.576,6.711,0.037
321,10,38,268.130,249.439,0,2.850,1.353,2.286,4.261,8.600,0.062
322,10,39,268.461,249.291,0,3.280,1.307,2.147,3.889,7.631,0.033
323,10,40,268.830,249.194,0,3.349,1.357,2.298,4.273,8.537,0.036
324,10,41,268.060,249.110,0,1.857,1.466,2.702,5.538,12.326,0.044
325,10,42,267.796,248.907,0,2.701,1.379,2.377,4.502,9.170,0.038
326,10,43,268.117,248.817,0,3.109,1.444,2.573,5.039,10.612,0.040
327,10,44,267.928,248.955,0,2.864,1.420,2.557,5.126,11.159,0.042
328,10,45,267.693,249.338,0,1.920,1.364,2.350,4.497,9.370,0.094
329,10,46,268.325,249.226,0,2.360,1.330,2.206,4.017,7.887,0.040
330,10,47,268.307,249.132,0,2.496,1.390,2.421,4.675,9.799,0.036
331,10,48,268.577,249.220,0,2.764,1.399,2.417,4.576,9.297,0.042
332,10,49,268.381,248.823,0,1.900,1.409,2.482,4.834,10.177,0.091
333,10,50,268.595,249.417,0,2.185,1.209,1.850,3.098,5.595,0.047
334,10,51,268.677,248.982,0,2.061,1.350,2.319,4.413,9.118,0.045
335,10,52,268.323,249.049,0,2.634,1.339,2.261,4.216,8.512,0.034
336,10,53,268.385,249.497,0,2.569,1.324,2.195,3.987,7.787,0.044
337,10,54,268.342,249.451,0,2.707,1.354,2.286,4.243,8.487,0.034
338,10,55,268.443,249.129,0,2.977,1.332,2.206,4.007,7.842,0.036
339,10,56,268.424,249.099,0,2.930,1.294,2.142,3.956,8.017,0.032
340,10,57,268.457,248.187,0,2.498,1.405,2.440,4.650,9.520,0.059
341,10,58,267.989,248.439,0,2.600,1.371,2.351,4.441,9.065,0.034
342,10,59,267.830,248.465,0,2.291,1.436,2.545,4.939,10.275,0.039
343,10,60,267.805,248.585,0,2.415,1.426,2.543,5.038,10.844,0.057
344,10,61,268.033,248.417,0,2.570,1.345,2.291,4.331,8.907,0.045
345,10,62,268.099,248.850,0,3.543,1.427,2.539,4.995,10.623,0.043
346,10,63,267.703,248.543,0,2.804,1.296,2.114,3.785,7.299,0.037
347,10,64,267.940,248.754,0,1.895,1.323,2.270,4.346,9.088,0.096
348,10,65,268.233,248.649,0,2.624,1.395,2.433,4.674,9.676,0.042
