track_id,condition,D_fit,alpha_fit,r2_fit
1,WT_158_Dox,0.03752984760614879,0.6559296309096343,0.9580417333362599
3,WT_158_Dox,0.02828251822850372,0.5693422983914619,0.8838990105497209
4,WT_158_Dox,0.9213411095739424,1.561946560917209,0.9964312142678364
5,WT_158_Dox,0.04219846257865613,0.8526493906159934,0.989397567968209
6,WT_158_Dox,0.026075094334918576,0.6886945356332733,0.9765806370411481
14,WT_158_Dox,0.04561151438980991,0.772954128202815,0.9980117386800633
15,WT_158_Dox,0.6912357636610275,1.3955630920181887,0.9986834254260076
16,WT_158_Dox,0.04513101910616356,0.5318139715160574,0.7463074759626074
17,WT_158_Dox,0.059053229178963544,0.4303140630545014,0.6850893144164196
20,WT_158_Dox,0.028125212190615943,0.3819969426715115,0.6033473315817169
21,WT_158_Dox,0.0718914930555308,0.866005323902886,0.9835766390618575
24,WT_158_Dox,0.016565915960915754,0.4773475743535612,0.7131908145015402
25,WT_158_Dox,0.03946463252054564,0.6047636569042875,0.8789689531911802
26,WT_158_Dox,0.06220154970796013,0.8953785999966378,0.9702669902036196
28,WT_158_Dox,0.05222374188650856,0.8228203522568351,0.9334381403462427
34,WT_158_Dox,0.6595767921099405,1.3764866781476601,0.9984017752399857
36,WT_158_Dox,0.014770422240364869,0.5008420111515678,0.9392575878219775
38,WT_158_Dox,0.02564484882077573,0.6317654335591284,0.9922680459674869
41,WT_158_Dox,0.14568763105984928,1.1214592141506736,0.9805365509632971
42,WT_158_Dox,0.06118107140167379,0.824187592014858,0.9737075884635437
43,WT_158_Dox,0.13543241564060943,1.0337591544008113,0.9980741256264488
44,WT_158_Dox,0.0023015565872286457,0.20386319628680136,0.4353152508390654
45,WT_158_Dox,0.09991808101620811,1.000779619805431,0.9894188926775838
48,WT_158_Dox,0.19248936678611256,1.3503795477312674,0.9746848924947452
51,WT_158_Dox,0.012536107738944344,0.38298181479796023,0.5897748891888089
60,WT_158_Dox,0.0129600861058068,0.47118130721548895,0.8060304777776144
61,WT_158_Dox,0.007909460724907825,0.24719608737858786,0.44999869714082363
64,WT_158_Dox,0.27882633906475013,1.3912459974901659,0.9138329422040283
65,WT_158_Dox,0.011078777684953732,0.24716727470623265,0.24085002280980583
84,WT_158_Dox,0.07931128663612237,0.9937800676643057,0.9608148113364142
88,WT_158_Dox,0.0035478007756122704,0.3522684342770228,0.762035312795982
93,WT_158_Dox,0.2061064536219158,1.2650675395662199,0.9253561371270644
114,WT_158_Dox,0.04856540357446752,0.760606950402831,0.9978790408440039
135,WT_158_Dox,0.005970077470423519,0.26679472665922344,0.36960687042914653
138,WT_158_Dox,0.03461083309797971,0.5079440242460347,0.8473238297617579
139,WT_158_Dox,0.0020359354109228656,0.11147438238890328,0.14161557862575214
146,WT_158_Dox,0.04819632522296731,0.7248377927650036,0.7802164978416303
150,WT_158_Dox,0.0034806042625146467,0.025637674853787363,0.004610126012400295
161,WT_158_Dox,0.01236714175143317,0.4007079436178465,0.6382804445249819
193,WT_158_Dox,0.37270271676740346,1.2821376999391496,0.8137349171121928
200,WT_158_Dox,0.0013634001876362332,0.07829863932786481,0.11820893923414078
202,WT_158_Dox,0.618674636702698,1.1322230054621678,0.8510441352858922
212,WT_158_Dox,0.12081870409902708,0.9450119394798036,0.8568485236042346
231,WT_158_Dox,1.6429633913245114,1.5950339353954437,0.9936732474069738
236,WT_158_Dox,0.2759671430107847,1.141674862188033,0.9893510991768776
244,WT_158_Dox,0.050078246806441774,1.020774865327034,0.8688552417992178
253,WT_158_Dox,0.22960995676392879,1.185139990929085,0.9866143270175036
274,WT_158_Dox,0.008821521053841042,0.35960932913009397,0.8124982913653799
278,WT_158_Dox,0.010271314690541178,0.37398113496420976,0.7629314186051973
285,WT_158_Dox,0.03197825677742459,0.4558372878504777,0.9132785274392217
289,WT_158_Dox,0.5774344661692374,1.2369838998468143,0.9405778052662934
304,WT_158_Dox,0.5614792081264306,1.6810114371069322,0.9928877053633728
312,WT_158_Dox,0.03404246106583413,0.6922212276953303,0.987378505451748
324,WT_158_Dox,0.0049014504263541845,0.3322132724398983,0.6928540574955833
326,WT_158_Dox,0.007543819696357482,0.40528230252709896,0.9042120676460339
