track_id,condition,D_fit,alpha_fit,r2_fit
2,WT,0.0019896216346222567,1.553695163515284e-12,-3.588240815588506e-13
3,WT,0.020405854610978325,0.47243312823676964,0.8853616125867836
4,WT,0.031959875660254815,0.40106304121478004,0.8060107668843003
5,WT,0.01805317951254225,0.3306820023349377,0.964889926672563
7,WT,0.05129295102050841,0.8513979848827815,0.9937956272947334
11,WT,0.044943310243941985,0.7019233377546801,0.9870572448298486
12,WT,0.029712185666044333,0.6267599237455329,0.976724882981065
13,WT,0.2600811637512902,0.704146162443881,0.8477515201943528
19,WT,0.02463374949303178,0.5978143432628205,0.9797413063746714
20,WT,0.08292010540788555,1.0068350221156084,0.9826056880768061
22,WT,0.018835956532252972,0.6109771533571562,0.9862993858237975
24,WT,0.02389911947484983,0.6428347958832568,0.9823999692760594
25,WT,0.019901431604893192,0.4993723532049439,0.9615361065259946
30,WT,0.02393075244046006,0.45871087602365607,0.939885582811235
31,WT,0.7671466569658753,1.3851431041706272,0.9961505351549769
32,WT,0.015298828167189995,0.268401951564895,0.7536968721988468
33,WT,0.0665840479436195,0.8923680054842499,0.8992623406624823
34,WT,0.06716262469718194,0.8616296335531424,0.9928337929983432
37,WT,2.3695096553628616,1.7392295238009756,0.9901845983769834
43,WT,0.0010417147544334539,0.027086099195182973,0.008504050127456586
46,WT,0.006072353342506137,0.29083826753407344,0.6875982501704196
48,WT,0.033346179330527366,0.5501016597437415,0.9694310537630397
50,WT,0.06222334449374184,0.5848747766190924,0.9358477727958628
57,WT,0.006911868902134973,0.1717439113671861,0.11652358284913733
58,WT,0.023006049344162078,0.5190492693850096,0.915527548295456
59,WT,0.02705374731587986,0.7005922142793334,0.9908138732853082
60,WT,0.03509433647355514,0.7956503578294715,0.9915342153588009
61,WT,0.2748772038286559,1.0387817815922096,0.9978650594050334
68,WT,0.00572202825459027,0.11702558952781905,0.30405899003589854
70,WT,0.005240243433904329,0.2293424033496687,0.6716367167625286
72,WT,0.22418064889906175,0.8016312507427781,0.9946717743470691
75,WT,0.15953537035492546,1.1956610003008066,0.9942410263398139
77,WT,0.09551735122395456,0.3418250106160709,0.7715775532223098
79,WT,0.005098519729923438,0.08485806840589404,0.4103983145634936
83,WT,0.149773270940067,0.9576857322335328,0.9994049765037698
84,WT,0.0020009575578632407,0.1842499209558051,0.4463694463793184
88,WT,0.00869251901489169,0.41251765498315784,0.933992229085053
89,WT,0.04376959734490751,0.6137691399096914,0.8418136175744659
97,WT,0.16253127062401782,1.0051713883614128,0.9823552299030375
