track_id,condition,D_fit,alpha_fit,r2_fit
2,WT,0.13680872770627792,1.1473221330507226,0.9973852584683193
7,WT,0.03623576293076212,0.7906901806256675,0.9987824930975651
8,WT,0.002978943659991011,1.2403011297173518e-15,-8.881784197001252e-16
11,WT,0.004111736411860944,1.059092617262607e-12,-5.440092820663267e-14
19,WT,0.03708809747627893,0.7826687275692686,0.9763301275505184
22,WT,0.008716243514036479,0.44777048479805087,0.9573586336656315
26,WT,0.40048792401008665,1.6184975998281308,0.9148962127086009
27,WT,0.023581482584305632,0.5967785386359341,0.9873315722915806
29,WT,0.06947013663421682,1.0554565028493053,0.9753019500015774
30,WT,0.12277673197348485,0.8598869795181276,0.782881012120956
32,WT,0.0027402313917886593,0.058407100125005974,0.026421618247090217
34,WT,0.01489412146284384,0.5472225378829718,0.9091445722222647
35,WT,0.06693388794072881,0.8296654486797035,0.9779945150710875
36,WT,0.0016132347515190972,0.0892616983043979,0.09923960001273724
47,WT,0.01697406241334281,0.26115705552705437,0.23060465784692463
63,WT,0.37107716625611414,1.4175256860378675,0.9899965586620916
77,WT,0.03090237181176395,0.46035755003784473,0.6757167066866845
84,WT,0.09874572092782756,0.8925238162837922,0.897501889100072
88,WT,0.029060897419108795,0.919537201180788,0.9608778830648661
127,WT,0.0020079653447006925,0.0896985443664121,0.13768944443340025
135,WT,0.055506649404489176,0.899996326567219,0.982315653207965
143,WT,0.007865758815215822,0.3942392792341516,0.6740642389231435
155,WT,0.07269716776443384,0.8548717655407745,0.9893877903493763
157,WT,0.008141695946665282,1.5963815724799383e-12,-4.330980019062736e-12
164,WT,0.0020415687955959117,0.009712581023326339,0.0015313023483659594
169,WT,0.0017482111304998034,5.341630006197161e-13,-2.9043434324194095e-13
176,WT,0.09155900054600068,0.9835258094256665,0.9841232511288307
191,WT,0.009151110315018635,0.3635658424909052,0.8773939201487139
192,WT,0.049840497899530906,0.5458356959572395,0.7006779642703462
194,WT,0.0029602938266247115,1.0304155644529886e-14,-3.3306690738754696e-15
205,WT,0.01942192488824543,0.4121512326695542,0.7544381454422557
207,WT,0.039910664136258545,0.7801940983208838,0.9754530155085533
208,WT,0.003244224745962323,0.09251809354112772,0.04196867208264343
215,WT,0.09939102657043204,0.5785483643471657,0.9913865568171504
232,WT,0.04662626320702378,0.9753422899716494,0.6739279178932012
236,WT,0.04673578698976186,0.8134259555543276,0.9687191426020524
247,WT,0.23420895803516517,0.6367929020514927,0.7076466242389263
