track_id,condition,D_fit,alpha_fit,r2_fit
2,WT,0.03163743293279054,0.681600747831032,0.9857572161219452
5,WT,0.0716206466728855,0.9161278897834059,0.9967486889434077
7,WT,0.007183828371965076,0.07646359110910449,0.12850128052279275
11,WT,0.018732959766529646,0.6141382734533205,0.9987391970449105
16,WT,0.03296956523725149,0.5377264985038358,0.972380034530061
20,WT,0.26771011848964954,1.2222915812739286,0.9831409415594864
23,WT,0.01819879169862962,0.5372452900733751,0.972790105986287
27,WT,0.09292446225350082,0.6511090676843758,0.9914095491416469
28,WT,0.0066320196150781935,0.32124537205537207,0.9356398450043328
40,WT,0.0009924659137861731,9.805950482952649e-11,-2.4892932160014425e-10
45,WT,0.06850058404269783,0.9074809805620032,0.9970030406315544
47,WT,0.027293149250864512,0.7139033964163863,0.947782170318306
49,WT,0.018546662088661837,0.5000947224675338,0.9082210462607601
61,WT,0.009522681933661322,0.5002623219859799,0.9739052390791753
63,WT,0.0010420180777869499,1.1557668448585198e-12,-1.5580869927589447e-12
74,WT,0.11520724307705868,1.042707019370084,0.9872612598096788
85,WT,0.05828347314536587,0.762571799685613,0.9737382995186032
112,WT,5.075511999603802,1.7165811972905727,0.9839146197895042
119,WT,0.0009445398774916406,1.3870741142616492e-13,-4.218847493575595e-14
138,WT,0.014070417845770216,0.7958910087222645,0.9433375841675027
142,WT,0.2349837376650303,0.9024900084754252,0.992922264003307
158,WT,1.6524486206868352,1.1891821388213135,0.9487918191844991
160,WT,0.42217142918649575,1.1285418453896126,0.9983150129711963
162,WT,0.04761142192544608,0.7479505382037913,0.9929621682449978
171,WT,0.06818897191489254,0.4761754833614038,0.6415756055038515
194,WT,0.013230012682022204,0.3170105302858,0.7618725870236767
198,WT,0.0013639681113444026,0.0764235399468075,0.11624447762993861
200,WT,4.320564281608231,1.5212539554708469,0.9261601980767773
210,WT,0.04227426377405683,0.5162243171053398,0.8723167347895766
218,WT,0.01723283704074409,0.350301525573666,0.9785347927820498
243,WT,0.124038642828249,0.978985401563977,0.9959620068772361
244,WT,0.0028068600825291302,0.09630624086075741,0.08309541386991004
245,WT,0.007320827681820727,0.2603926494802776,0.5656892142345868
253,WT,0.0077044614185875215,0.23886635499543912,0.6870928698130448
254,WT,0.26175981771421186,0.9635863508845767,0.983371614697015
257,WT,0.03179391976861547,0.7819578376896918,0.9863645932357916
263,WT,0.09044234711550263,0.8189711582360131,0.9602774448249257
270,WT,0.03688547116105892,0.6814623015570666,0.9675894472300458
277,WT,0.18975740441113864,1.5165630115258995,0.9824649382529712
278,WT,0.003933782251448743,2.5377795822029727e-12,-2.5581758933412857e-12
289,WT,0.003868815272962788,0.25299731930461905,0.7931202538415263
297,WT,0.014907778558807712,0.2699660283785614,0.2522879866099035
311,WT,0.9141558318471881,1.6817879719527216,0.9578180865181076
329,WT,0.09173891293006488,0.5954934899669909,0.9218889914644305
339,WT,0.013966207690461535,0.3515215421117342,0.7898586396071486
345,WT,0.024057283167793122,0.5768440577645428,0.7197726720900062
371,WT,0.08957636028902699,1.0275895517220062,0.8876474454727784
375,WT,0.015466649159505085,0.4903337440841393,0.7942838102510463
390,WT,0.007237327188097316,0.2178873723459627,0.7991079492167583
402,WT,0.07962759906807569,0.772727893312847,0.9673383906228189
418,WT,0.0022877725608461998,0.09425748491085019,0.23286285389627548
427,WT,0.0016589545764359652,0.0704815460006138,0.02646848925052947
428,WT,0.10698460290246758,0.6924842136042376,0.9931698062998816
436,WT,0.005491307550306659,0.11866088288134372,0.16337307478623753
439,WT,0.513226243154694,1.1628739394853236,0.9462819372636909
443,WT,0.0037078092171847848,0.2891642838364391,0.766653597063178
452,WT,0.0216288951980547,0.5770529798380643,0.6185316151665141
474,WT,0.01827200564146398,0.5893577583056799,0.9099822934178003
481,WT,0.02952986302066293,0.5904559119218425,0.9206614749616289
496,WT,0.8800805407808112,1.4907548653469678,0.96963117077176
518,WT,0.018258311843230204,0.6334403922496995,0.9754584007152198
536,WT,0.002741455234239903,0.15068592102093073,0.10349948783885554
538,WT,0.01056289343393956,0.38419747547453653,0.681767564435867
555,WT,0.007206106687447512,0.36261366579156223,0.5757888029543983
567,WT,0.571141483783578,1.091811542490258,0.9779400424307567
579,WT,0.33423063906204453,1.3027353484152324,0.8808234805152821
588,WT,0.12928156038430477,1.0420885396081123,0.91349130021099
