track_id,condition,D_fit,alpha_fit,r2_fit
2,WT_158_Dox,0.6466928984307784,2.134394698246927,0.9513117752131117
7,WT_158_Dox,0.05635703167620751,0.8742625160091532,0.9967350586144228
9,WT_158_Dox,0.006029543496757321,0.26419475013912164,0.46115086045599973
12,WT_158_Dox,0.06547652319041818,0.7806539542849844,0.9055179838642948
13,WT_158_Dox,0.022520922182441498,0.5346209450018636,0.8236781443510892
15,WT_158_Dox,0.035164117847150955,0.825876459270029,0.8673996949062937
17,WT_158_Dox,0.555661293648359,1.4390134314240035,0.9989651391892302
34,WT_158_Dox,0.004703658208273575,0.27626322267782727,0.5006872611811068
43,WT_158_Dox,0.019770810657879084,0.5590447539136758,0.889563290867096
46,WT_158_Dox,0.01986291778974345,0.5582168514603312,0.907616592524002
48,WT_158_Dox,0.1460830490568849,0.9962926838425223,0.9011702781651086
64,WT_158_Dox,0.0010431113459762453,0.08311180668327568,0.031814112565390795
73,WT_158_Dox,0.010995637652440252,0.6478270973603201,0.8280181302141076
85,WT_158_Dox,0.0017128446538220666,0.21354615347984923,0.1247332506839729
95,WT_158_Dox,0.14288575152649552,0.9823033513777009,0.9309786142472217
99,WT_158_Dox,0.21290475148878277,1.0546182648204745,0.9950623737869291
104,WT_158_Dox,0.0010842255154650691,0.11072880678957574,0.07619029676889322
119,WT_158_Dox,0.056061923470924195,0.9102432512397829,0.996079083195833
122,WT_158_Dox,0.08034648656519079,0.8971422672044742,0.9920522729912516
129,WT_158_Dox,0.016407795973327706,0.4002469390600052,0.8419153421457208
144,WT_158_Dox,0.0441483805787364,0.7865954246996405,0.986503418430552
155,WT_158_Dox,0.009521594139183518,0.28638870566454866,0.347866194900762
185,WT_158_Dox,0.004718650681464565,0.1933672146776153,0.7542144415737547
188,WT_158_Dox,0.036374564520556846,0.5734899612042187,0.899966406859781
205,WT_158_Dox,0.17010290722878307,1.2536310383660298,0.8455654788864737
208,WT_158_Dox,0.6608542361772434,1.4527112567553038,0.994944153909226
211,WT_158_Dox,0.0007099156536907896,4.526240100693921e-12,-2.2672974608894947e-12
213,WT_158_Dox,0.09902806366730152,1.0194463066735577,0.9941572074960783
215,WT_158_Dox,0.005803448638947191,0.581632146473183,0.7243541795415069
231,WT_158_Dox,13.773461824826487,3.3681317624577973,0.8579271733888189
235,WT_158_Dox,0.033803468256504286,0.7342498538563214,0.9944510305578059
245,WT_158_Dox,0.037832035737146344,0.7532171466251705,0.9683795956786467
250,WT_158_Dox,0.05816399767847748,1.107493832683941,0.9852054266919991
266,WT_158_Dox,2.2932306177406203,1.9211554968978062,0.9958624877546468
283,WT_158_Dox,0.014529744484618287,0.4124181939559235,0.45609948679057366
314,WT_158_Dox,0.13760152174233467,1.378954734816035,0.9846895366132191
318,WT_158_Dox,0.0073740058050003445,0.5213016949566442,0.9251135908455304
331,WT_158_Dox,0.011379017388088643,0.5470175821470717,0.7925163154650077
335,WT_158_Dox,0.005245330715541413,0.5182656538450691,0.910503060918556
355,WT_158_Dox,1.185634672012595,1.460543906281709,0.9921423538059851
356,WT_158_Dox,0.031221420292555497,0.5735670774637674,0.44411982758344415
366,WT_158_Dox,0.11075326840956054,1.0518571484338068,0.9697283376408753
368,WT_158_Dox,0.025983056366494818,0.68944327165733,0.9644649064073464
387,WT_158_Dox,0.2331522512254208,1.1674996487090996,0.989290627899765
388,WT_158_Dox,0.003751506920918123,0.1371718726405247,0.07084051221024312
407,WT_158_Dox,0.14697845633226989,1.2490251683188156,0.9908565474829085
410,WT_158_Dox,0.018886885015114877,0.8214260615418759,0.9868481641232494
428,WT_158_Dox,0.5335909662489967,1.4657045664128312,0.9883429374453663
435,WT_158_Dox,0.00218027856776516,0.04757983857593565,0.031031184233926812
457,WT_158_Dox,0.5629535701469915,1.4934517909471554,0.8821665542614914
467,WT_158_Dox,0.019472321991127313,0.5338704805045589,0.8216565248410741
481,WT_158_Dox,0.006671522881983674,0.5036990386251753,0.5882047721234612
489,WT_158_Dox,0.004178821629485822,0.19220624026623181,0.12925238132070982
507,WT_158_Dox,0.002951284537465163,0.12589186406806985,0.2677095640063033
509,WT_158_Dox,0.010796932214791765,0.43105588195577765,0.8554295040319129
515,WT_158_Dox,0.03217641419502172,0.5324944159860243,0.8786778459372565
528,WT_158_Dox,0.33322616175516645,1.239892942781396,0.9851845458444893
551,WT_158_Dox,0.06104641070263524,0.6916789904155476,0.8672860328302481
555,WT_158_Dox,0.05980588542073936,0.8776689406622125,0.992241545487755
556,WT_158_Dox,0.11499261352826784,1.0252880549849406,0.9720552703589226
568,WT_158_Dox,0.0025216140152893576,0.09433266840813616,0.03664254252985266
578,WT_158_Dox,0.011327679451127153,0.6787011678800837,0.83475783953136
579,WT_158_Dox,0.003686733141056484,0.28446452164995184,0.47083946672504107
593,WT_158_Dox,0.016644905199318286,0.5779416122420656,0.9504202593529473
598,WT_158_Dox,0.03909835720506224,0.645476912804441,0.9149037834848373
618,WT_158_Dox,0.08476907177143499,0.8457154501860011,0.9896346476162283
673,WT_158_Dox,0.06884575797020441,1.0168791402040893,0.9173740677511182
681,WT_158_Dox,0.02165471531054903,0.8154533924224769,0.8111191286200096
688,WT_158_Dox,0.0529740248044077,1.1337047593039074,0.9571775756530568
689,WT_158_Dox,0.0015206863610175145,0.25226738704399365,0.6984296318869274
692,WT_158_Dox,0.003029828117414465,0.00830558733886584,0.000524180147024822
703,WT_158_Dox,0.05692016620107915,0.8085488956936564,0.9900716846560429
738,WT_158_Dox,0.011140743590442308,0.376359629864556,0.47641212686200585
739,WT_158_Dox,0.0017144122461112202,0.07690548175120973,0.07500045003538491
758,WT_158_Dox,0.010382767346504299,0.25635488141685797,0.2545873344756021
765,WT_158_Dox,0.010955216791750304,0.18713075686184216,0.09722638383476334
776,WT_158_Dox,0.0070161299668442065,0.44215302519809757,0.927235846058307
788,WT_158_Dox,0.24962880238241456,1.2079329034779056,0.9596690791610545
848,WT_158_Dox,0.0011514933074091166,9.198376855258155e-11,-5.86928283752286e-11
850,WT_158_Dox,0.005379781474216655,0.2934618997378096,0.36270674194370733
862,WT_158_Dox,0.006520671999868692,0.40380993213717115,0.521771036370398
867,WT_158_Dox,0.009094249174996266,0.3851460916987725,0.6356453489091697
876,WT_158_Dox,0.0029895437424331825,0.26654996752395516,0.711140930001946
885,WT_158_Dox,0.08276306772758375,1.0829989709097045,0.9617708682693806
890,WT_158_Dox,0.004977355967747003,0.22426230404361044,0.41781929599729917
891,WT_158_Dox,0.0005414123604996499,0.11553209258410256,0.1376768894278898
950,WT_158_Dox,0.42613542056022574,1.3249905127034234,0.9932918593660842
954,WT_158_Dox,0.19802549901305005,1.2841785970676256,0.7305946288569372
976,WT_158_Dox,0.10984858875039576,1.0056133242331557,0.9564873372297661
988,WT_158_Dox,0.006335128802606811,0.514489720812731,0.2152067409157632
1001,WT_158_Dox,0.00651456430608991,0.5003497833922669,0.8479637999856504
1009,WT_158_Dox,0.09615218655001083,0.9545572237115124,0.9940673225697306
1026,WT_158_Dox,0.0035487208870067653,0.23039489212779038,0.26964938326998167
1028,WT_158_Dox,0.022633849267670102,0.5027516385938035,0.7477770400374512
1033,WT_158_Dox,0.03276392116458994,0.4795858785033599,0.6864075109948133
1034,WT_158_Dox,0.11192989618160264,0.8350647828480733,0.9352871418528256
1049,WT_158_Dox,0.4818909038783007,1.1478405751427716,0.9750862305721733
1095,WT_158_Dox,0.8635955254468886,1.7327064439149449,0.9784000145101684
1104,WT_158_Dox,0.05179581043386115,0.7768598096733187,0.9069809491079408
1113,WT_158_Dox,0.007050990799994465,0.32644980488468184,0.5232562046168943
1169,WT_158_Dox,0.00044945244483441847,2.136362144447946e-11,-7.374123534020782e-11
1199,WT_158_Dox,0.0008424329695166925,0.0805352210089683,0.10217517652295405
1221,WT_158_Dox,0.44301493370445644,1.5839754337363938,0.9088438036648365
1236,WT_158_Dox,0.0022410980034744906,0.3425914415300094,0.5278412574578828
1270,WT_158_Dox,0.15162268359813005,1.1682387530431309,0.9184036598548124
