track_id,condition,D_fit,alpha_fit,r2_fit
1,WT_158_Dox,0.406104259641239,1.2318264074499716,0.9967867385803207
2,WT_158_Dox,0.025798913658071555,0.62035775076755,0.9881570721599007
4,WT_158_Dox,0.018804935857997078,0.507972858008805,0.9417877892637794
6,WT_158_Dox,0.02494360398022925,0.5322955542619978,0.8204723178203368
7,WT_158_Dox,0.005231251121520913,0.31786495365353484,0.7857011098260271
8,WT_158_Dox,0.06002005227242547,0.7800988884024807,0.9915384982630692
9,WT_158_Dox,0.019012873852843955,0.9039856414763858,0.5278057080209893
11,WT_158_Dox,0.03330134285978269,0.7488964764992112,0.9941567787747895
12,WT_158_Dox,0.10250079298355462,0.8693096491026558,0.9959666650675192
15,WT_158_Dox,0.07768067573521212,0.8443332377576669,0.9985022354446514
16,WT_158_Dox,0.3194006202119219,1.0087168714067152,0.988972550166162
17,WT_158_Dox,0.21162006759879232,0.9051557645558983,0.9856278688598463
21,WT_158_Dox,0.012781745459544712,0.2483476997277486,0.917824961846609
23,WT_158_Dox,0.3134283826303826,1.2095308957822768,0.9932336112395486
24,WT_158_Dox,0.011103161984522438,0.11752820936909011,0.14911345970494116
26,WT_158_Dox,0.014276923512465055,0.5176133254876127,0.7599234929314919
27,WT_158_Dox,0.021977345885756564,0.24472765469894622,0.5102680158044247
28,WT_158_Dox,0.04397122307635517,0.6234964761485282,0.989532615527577
30,WT_158_Dox,0.01759419729698752,0.5042882392252106,0.9850721674866411
32,WT_158_Dox,0.18747262369395146,1.085631486715473,0.9772140362646832
33,WT_158_Dox,0.35103171680688205,1.1985227514669594,0.9963923502612733
35,WT_158_Dox,0.3022264417590831,0.6375769323182039,0.9691389370815464
36,WT_158_Dox,0.030075685524757683,0.666712245118452,0.9727450493060679
37,WT_158_Dox,0.03477891753660511,0.6498644078853076,0.9304271065286422
38,WT_158_Dox,0.011842965230809216,0.43476843761400413,0.9693099628592902
40,WT_158_Dox,0.03188080495090741,0.6931959147858019,0.9332027576314023
41,WT_158_Dox,0.008070050592388944,0.11798484289185535,0.2818376174095818
42,WT_158_Dox,0.01195102060144426,0.5000769466076641,0.28395423698434097
43,WT_158_Dox,0.042526940438948974,0.5893049049374957,0.9874128961914093
47,WT_158_Dox,0.002768868459487074,0.12837549553574792,0.16252995101826817
48,WT_158_Dox,0.10705290423933439,0.5815234899690425,0.8105864871990012
50,WT_158_Dox,0.018465667201227515,0.29931515223332794,0.684470150133738
52,WT_158_Dox,0.020340917182708695,1.183916124958144e-13,-8.43769498715119e-14
53,WT_158_Dox,0.0895752372203914,0.9969598059640182,0.9850061064567625
55,WT_158_Dox,0.008954766301011637,0.25309600148917494,0.6416770805102108
56,WT_158_Dox,0.0265956685574087,0.2866908648148193,0.47236818926298774
59,WT_158_Dox,0.04740142499824135,0.7598179613823876,0.9932590368587418
61,WT_158_Dox,0.0047463044385559336,0.12303390780225924,0.2094744996862451
62,WT_158_Dox,0.17997325472160486,0.8957484438101052,0.9781968884369378
64,WT_158_Dox,0.5620473261702476,0.9750937461366883,0.9074296263966145
